TIMESTAMP,RECORD,Batt_V_Avg,T_Log_Avg,Wind_Dir,Wind_Speed_Avg,Wind_Speed_Max,Wind_Speed_Std,Wind_SmplsF_Tot,Wind_Diag1F_Tot,Wind_Diag2F_Tot,Wind_Diag4F_Tot,Wind_Diag8F_Tot,Wind_Diag9F_Tot,Wind_Diag10F_Tot,Wind_NNDF_Tot,T_Air_Avg,T_Air_Std,RH,RH_Std,Precip_W_Int60_Avg,Precip_W_Int60_Std,Precip_W_Int60_Max,Precip_W_Int15_Tot,Precip_W_Int15_NRT_Tot,Precip_W_Int15_CK,Precip_W_BucketCont,Precip_W_BucketCont_NRT,Precip_W_Pluvio_Level,Precip_W_T_Cell_Avg,Precip_W_T_Cell_Std,Precip_W_T_ElectricUnit_Avg,Precip_W_T_ElectricUnit_Std,Precip_W_T_HeatRim_Avg,Precip_W_T_HeatRim_Std,Precip_W_SupplyV_Avg,Precip_W_SupplyV_Std,Precip_W_PluvioStat,Precip_W_HeatStat,SR50A_SnowDist0,SR50A_SnowDist0_Std,SR50A_SnowDepth,SR50A_SnowDepth_Std,SR50A_QualityVal,SR50A_QualityVal_Std,PAR_Tot_Avg,PAR_Tot_Std,PAR_Dif_Avg,PAR_Dif_Std,Sun_Count_Tot
TS,RN,Volts,Deg C,degrees,meters/Second,meters/Second,meters/Second,,,,,,,,,Deg C,Deg C,%,%,mm/h,mm/h,mm/h,mm/15min,mm/15min,mm,lt,lt,%,Deg C,Deg C,Deg C,Deg C,Deg C,Deg C,Volts,Volts,,,m,m,m,m,,,umol/m^2s^1,umol/m^2s^1,umol/m^2s^1,umol/m^2s^1,min
,,Avg,Avg,Smp,Avg,Max,Std,Tot,Tot,Tot,Tot,Tot,Tot,Tot,Tot,Avg,Std,Smp,Std,Avg,Std,Max,Tot,Tot,Smp,Smp,Smp,Smp,Avg,Std,Avg,Std,Avg,Std,Avg,Std,Smp,Smp,Smp,Std,Smp,Std,Smp,Std,Avg,Std,Avg,Std,Tot
1511055900,10414,12.6,-6.413,83,1.633,2.68,0.508,15,0,0,0,0,0,0,0,-5.117,0.13,53.69,1.299,0,0,0,0,0,51.16,6.459,6.459,21.53,-6.633,0.087,-6.04,0.095,-3.613,0.2,12.41,0.145,0,0,1.949,0.00122203,0.129398,0.001006682,189,2.909,0.342,0,1.674,0.068,0
1511056800,10415,12.59,-6.407,94,1.409,2.35,0.482,15,0,0,0,0,0,0,0,-5.006,0.154,61.84,2.429,0,0,0,0,0,51.16,6.458,6.458,21.53,-6.52,0.091,-5.793,0.068,-2.933,0.236,12.43,0.101,0,0,1.952,0.001591649,0.1263592,0.00162262,192,5.596,0.353,0.043,1.674,0.093,0
1511057700,10416,12.6,-6.399,57,1.909,3.15,0.764,15,0,0,0,0,0,0,0,-5.228,0.174,54.6,2.212,0,0,0,0,0,51.16,6.458,6.458,21.53,-6.407,0.118,-5.66,0.049,-2.8,0.245,12.49,0.034,0,0,1.948,0.001691824,0.1290948,0.001560989,179,16.37,0.342,0,1.64,0.122,0
1511058600,10417,12.6,-6.315,68,1.341,1.98,0.491,15,0,0,0,0,0,0,0,-4.578,0.096,56.26,3.468,0,0,0,0,0,51.16,6.457,6.458,21.53,-6.24,0.102,-5.48,0.065,-2.34,0.233,12.43,0.119,0,32,1.946,0.001388836,0.1303447,0.001502344,188,2.526,0.364,0.085,1.594,0.119,0
1511059500,10418,12.6,-6.148,73,1.482,2.06,0.515,15,0,0,0,0,0,0,0,-4.697,0.129,70.28,4.131,0,0,0,0,0,51.16,6.457,6.457,21.52,-6.087,0.072,-5.24,0.061,-1.7,0.141,12.46,0.102,0,32,1.947,0.0007483217,0.1297899,0.0008944755,192,2.265,0.342,0,1.617,0.106,0
1511060400,10419,12.6,-5.955,72,1.013,1.86,0.365,15,0,0,0,0,0,0,0,-4.21,0.277,63.77,2.859,0,0,0,0,0,51.16,6.457,6.457,21.52,-5.88,0.091,-5.013,0.081,-1.113,0.305,12.48,0.075,0,32,1.946,0.001074981,0.1279005,0.001208378,192,2.498,0.307,0.128,1.685,0.058,0
1511061300,10420,12.58,-5.734,65,1.045,1.95,0.511,15,0,0,0,0,0,0,0,-4.178,0.188,61.15,3.637,0,0,0,0,0,51.16,6.456,6.457,21.52,-5.687,0.131,-4.707,0.077,-0.713,0.2,12.41,0.115,0,32,1.944,0.00120371,0.1295892,0.0009493351,190,0.884,0.342,0,1.606,0.122,0
1511062200,10421,12.59,-5.468,293,0.947,2.24,0.567,15,0,0,0,0,0,0,0,-3.789,0.114,62.52,3.658,0,0,0,0,0,51.16,6.456,6.456,21.52,-5.447,0.15,-4.427,0.085,-0.327,0.284,12.43,0.118,0,0,1.944,0.001019814,0.129469,0.001004397,193,0.869,0.342,0,1.628,0.163,0
1511063100,10422,12.61,-5.201,90,0.795,1.63,0.453,15,0,0,0,0,0,0,0,-3.59,0.096,68.22,2.384,0,0,0,0,0,51.16,6.456,6.456,21.52,-5.173,0.1,-4.107,0.093,0.16,0.08,12.4,0.141,0,0,1.943,0.0006182153,0.1294929,0.0008604072,193,0.49,0.342,0,1.685,0.058,0
1511064000,10423,12.61,-4.966,115,1.508,2.36,0.539,15,0,0,0,0,0,0,0,-3.627,0.081,74.86,2.19,0,0,0,0,0,51.16,6.457,6.457,21.52,-4.973,0.085,-3.833,0.087,0.133,0.094,12.43,0.124,0,0,1.944,0.000610984,0.1296006,0.0005358978,192,0.499,0.342,0,1.64,0.104,0
1511064900,10424,12.57,-4.807,113,1.648,2.32,0.456,15,0,0,0,0,0,0,0,-4.11,0.15,82.8,2.344,0,0,0,0,0,51.16,6.46,6.459,21.53,-4.78,0.151,-3.7,0,-0.233,0.249,12.37,0.161,0,0,1.948,0.003129784,0.1275309,0.002722215,196,4.911,0.296,0.132,1.628,0.085,0
1511065800,10425,12.6,-4.671,128,1.768,2.42,0.469,15,0,0,0,0,0,0,0,-4.438,0.066,85.3,0.54,0,0,0,0.12,0.12,51.28,6.464,6.463,21.54,-4.727,0.1,-3.747,0.05,-0.78,0.248,12.45,0.102,0,0,1.942,0.001326662,0.1342176,0.001517395,193,1.628,0.342,0,1.583,0.098,0
1511066700,10426,12.6,-4.561,124,1.199,1.79,0.336,15,0,0,0,0,0,0,0,-4.498,0.037,85.9,0.455,0,0,0,0.09,0.09,51.38,6.465,6.465,21.55,-4.633,0.087,-3.827,0.044,-0.353,0.316,12.47,0.047,0,0,1.945,0.001375993,0.130936,0.001397483,196,4.455,0.342,0,1.617,0.138,0
1511067600,10427,12.61,-4.494,173,0.869,2.06,0.452,15,0,0,0,0,0,0,0,-4.496,0.033,87.6,0.783,0,0,0,0,0,51.38,6.468,6.467,21.56,-4.633,0.07,-3.9,0,0.027,0.068,12.36,0.162,0,0,1.946,0.000928537,0.130067,0.0008786123,200,7.85,0.342,0,1.685,0.058,0
1511068500,10428,12.6,-4.479,82,0.599,1.47,0.308,15,0,0,0,0,0,0,0,-4.496,0.048,87.7,0.356,0,0,0,0.09,0.09,51.47,6.47,6.469,21.56,-4.7,0.103,-3.9,0,0.333,0.221,12.46,0.102,0,0,1.944,0.0024,0.1319891,0.002325649,201,11.06,0.342,0,1.594,0.081,0
1511069400,10429,12.62,-4.447,79,0.642,1.39,0.382,15,0,0,0,0,0,0,0,-4.529,0.057,89.6,0.916,0,0,0,0.04,0.04,51.51,6.474,6.472,21.57,-4.687,0.141,-3.9,0,0.4,0.245,12.43,0.118,0,0,1.955,0.00631261,0.1215726,0.006113715,222,91.4,0.342,0,1.674,0.068,0
1511070300,10430,12.62,-4.418,151,0.316,0.59,0.148,15,0,0,0,0,0,0,0,-4.627,0.038,91.7,0.528,0,0,0,0.2,0.2,51.71,6.481,6.478,21.59,-4.66,0.08,-3.9,0,0.647,0.182,12.44,0.061,0,0,1.94,0.001869028,0.1364454,0.001870694,221,11.03,0.353,0.043,1.697,0.076,0
1511071200,10431,12.62,-4.401,33,0.761,1.36,0.336,15,0,0,0,0,0,0,0,-4.822,0.11,94.4,0.951,0,0,0,0.26,0.26,51.96,6.493,6.488,21.63,-4.64,0.08,-3.9,0,0.793,0.1,12.47,0.087,0,0,1.945,0.01413681,0.132224,0.01421432,200,43.95,0.342,0,1.697,0.043,0
1511072100,10432,12.62,-4.436,46,0.825,1.67,0.406,15,0,0,0,0,0,0,0,-4.828,0.032,94.7,0.434,0,0,0,0.33,0.33,52.3,6.504,6.502,21.67,-4.7,0.11,-3.987,0.034,0.713,0.05,12.49,0.025,0,0,1.931,0.006978065,0.1461,0.006889581,192,12.22,0.342,0,1.537,0.153,0
1511073000,10433,12.6,-4.44,342,0.701,1.23,0.344,15,0,0,0,0,0,0,0,-4.824,0.048,94.7,0.33,0,0,0,0.26,0.26,52.56,6.517,6.512,21.71,-4.68,0.111,-4.027,0.044,0.467,0.249,12.46,0.102,0,0,1.925,0.004388878,0.1521078,0.004350712,200,19.91,0.387,0.17,1.628,0.085,0
1511073900,10434,12.6,-4.421,238,0.756,1.39,0.332,15,0,0,0,0,0,0,0,-4.754,0.05,94.8,0.234,0,0,0,0.34,0.34,52.9,6.531,6.527,21.76,-4.773,0.1,-4.007,0.025,0.4,0.245,12.45,0.102,0,0,1.93,0.004516625,0.1472131,0.004361919,219,12.05,1.583,0.634,2.505,0.957,0
1511074800,10435,12.61,-4.404,91,0.496,1.06,0.282,15,0,0,0,0,0,0,0,-4.695,0.057,94.6,0.147,0,0,0,0.35,0.35,53.25,6.544,6.54,21.8,-4.707,0.085,-4,0,0.7,0,12.45,0.088,0,0,1.914,0.007835525,0.1621045,0.007800963,203,29.46,2.983,0.55,3.985,0.383,0
1511075700,10436,12.6,-4.398,173,0.613,1.7,0.536,15,0,0,0,0,0,0,0,-4.573,0.058,95.3,0.259,0,0,0,0.26,0.26,53.5,6.554,6.55,21.83,-4.693,0.106,-3.913,0.034,0.753,0.088,12.49,0.034,0,0,1.902,0.009386991,0.1741234,0.00931416,198,40.77,4.657,1.769,5.522,1.781,0
1511076600,10437,12.61,-4.343,149,0.587,1.22,0.285,15,0,0,0,0,0,0,0,-4.527,0.048,94.9,0.257,0,0,0,0.42,0.42,53.93,6.574,6.567,21.89,-4.647,0.12,-3.82,0.04,0.76,0.178,12.39,0.139,0,0,1.89,0.01185915,0.185545,0.0116865,202,23.19,6.889,1.644,7.982,1.716,0
1511077500,10438,12.6,-4.252,127,0.498,1.26,0.393,15,0,0,0,0,0,0,0,-4.348,0.093,94.8,0.196,0,0,0,0.42,0.42,54.35,6.589,6.584,21.95,-4.527,0.093,-3.633,0.087,0.82,0.098,12.46,0.108,0,0,1.871,0.005450384,0.2033863,0.00515064,296,26.34,11.75,1.991,12.79,2.096,0
1511078400,10439,12.63,-4.133,246,1.061,3.16,0.746,15,0,0,0,0,0,0,0,-4.038,0.149,92.7,0.834,0,0,0,0.41,0.41,54.76,6.602,6.6,22,-4.38,0.105,-3.387,0.072,0.88,0.164,12.42,0.117,0,0,1.895,0.4709075,0.1781982,0.4674087,265,67.23,11.19,1.982,12.05,1.972,0
1511079300,10440,12.62,-4.007,250,1.052,2.03,0.631,15,0,0,0,0,0,0,0,-3.395,0.153,83.8,4.159,0,0,0,0.07,0.07,54.83,6.603,6.603,22.01,-4.267,0.135,-3.06,0.14,0.78,0.098,12.45,0.081,0,0,1.895,0.002388844,0.1765882,0.002561682,209,4.024,22.98,5.98,24.18,5.981,0
1511080200,10441,12.59,-3.769,224,1.543,2.97,0.698,15,0,0,0,0,0,0,0,-3.612,0.098,93.9,1.897,0,0,0,0,0,54.83,6.604,6.604,22.01,-3.993,0.118,-2.64,0.088,0.613,0.212,12.45,0.109,0,0,1.892,0.002985884,0.1808203,0.002933541,206,5.559,33.7,2.943,34.92,2.891,0
1511081100,10442,12.61,-3.515,230,1.437,2.14,0.376,15,0,0,0,0,0,0,0,-3.774,0.035,94.9,0.185,0,0,0,0.13,0.13,54.96,6.612,6.608,22.03,-3.673,0.161,-2.347,0.102,0.733,0.17,12.49,0.081,0,0,1.89,0.008753412,0.1829853,0.008620775,263,79.65,36.41,4.254,37.62,4.379,0
1511082000,10443,12.61,-3.281,206,1.213,2.02,0.402,15,0,0,0,0,0,0,0,-3.782,0.066,93.6,0.4,0,0,0,0.14,0.14,55.09,6.62,6.618,22.06,-3.413,0.171,-1.987,0.102,1.067,0.236,12.47,0.093,0,0,1.88,0.01226305,0.1925681,0.01213722,324,86.5,48.91,15.69,50.2,15.71,0
1511082900,10444,12.6,-2.916,104,0.695,1.44,0.411,15,0,0,0,0,0,0,0,-3.411,0.237,87.7,1.583,0,0,0,0.23,0.23,55.32,6.625,6.624,22.08,-3.107,0.153,-1.34,0.273,2.053,0.511,12.41,0.124,0,0,1.868,0.00914086,0.2027384,0.008603317,231,22.17,78.87,9.3,80.3,9.31,0
1511083800,10445,12.61,-2.228,226,0.47,0.92,0.253,15,0,0,0,0,0,0,0,-3.101,0.187,85.9,1.392,0,0,0,0,0,55.32,6.626,6.626,22.09,-2.427,0.274,-0.373,0.241,3.167,0.221,12.49,0.068,0,0,1.876,0.005503932,0.1932725,0.00549782,204,10.42,88.1,8.19,89.2,8.23,0
1511084700,10446,12.61,-1.587,238,1.188,2.18,0.518,15,0,0,0,0,0,0,0,-3.367,0.355,95.2,2.987,0,0,0,0,0,55.32,6.63,6.628,22.09,-1.74,0.206,0.227,0.077,3.14,0.372,12.41,0.136,0,0,1.869,0.005052617,0.2040598,0.005970999,206,10.58,53.47,9.64,53.55,9.77,0
1511085600,10447,12.61,-1.382,217,1.576,2.21,0.488,15,0,0,0,0,0,0,0,-3.821,0.096,95.2,0.616,0,0,0,0.31,0.31,55.64,6.64,6.636,22.12,-1.573,0.118,-0.227,0.169,1.827,0.351,12.52,0.054,0,0,1.889,0.007976643,0.1850319,0.007659801,224,29.86,44.66,8.99,44.22,8.68,0
1511086500,10448,12.61,-1.409,195,1.171,1.73,0.351,15,0,0,0,0,0,0,0,-3.805,0.116,95,0.261,0,0,0,0.32,0.32,55.96,6.651,6.649,22.16,-1.78,0.156,-0.74,0.071,1.44,0.08,12.51,0.025,0,0,1.85,0.0112119,0.222403,0.01099189,218,21.91,70.59,19.05,68.97,18.38,0
1511087400,10449,12.61,-1.359,153,1.161,1.91,0.401,15,0,0,0,0,0,0,0,-3.536,0.15,88.5,1.606,0,0,0,0.02,0.03,55.98,6.652,6.652,22.17,-1.82,0.128,-0.66,0.049,1.587,0.05,12.46,0.12,0,0,1.848,0.002080591,0.223169,0.002099686,259,24.24,86.1,13.65,83.1,12.57,0
1511088300,10450,12.6,-1.173,213,1.859,2.54,0.362,15,0,0,0,0,0,0,0,-3.019,0.206,78.23,2.744,0,0,0,0,0,55.98,6.653,6.653,22.18,-1.707,0.165,-0.273,0.181,2.26,0.326,12.45,0.115,0,0,1.846,0.001704905,0.2228366,0.001418214,241,10.63,168.2,39.49,158,35.45,0
1511089200,10451,12.62,-0.76,231,2.956,5.47,1.279,15,0,0,0,0,0,0,0,-2.319,0.172,63.45,5.194,0,0,0,0,0,55.98,6.652,6.652,22.17,-1.3,0.283,0.673,0.241,2.84,0.193,12.45,0.126,0,0,1.836,0.002135401,0.2308871,0.001949253,197,4.269,202,31.08,190.1,29.82,0
1511090100,10452,12.6,-0.314,192,3.212,5.66,1.337,15,0,0,0,0,0,0,0,-2.103,0.187,59.16,3.434,0,0,0,0,0,55.98,6.652,6.652,22.17,-0.693,0.205,1.38,0.21,3.333,0.17,12.42,0.133,0,0,1.836,0.0006798861,0.230895,0.001006286,195,1.204,254.8,38.9,238.5,35.23,0
1511091000,10453,12.61,0.14,206,3.046,5.18,1.056,15,0,0,0,0,0,0,0,-2.006,0.079,58.04,2.266,0,0,0,0,0,55.98,6.652,6.652,22.17,-0.04,0.199,1.96,0.061,3.233,0.275,12.45,0.131,0,0,1.837,0.0004422373,0.2293341,0.0004007806,197,1.776,242.9,30.48,227.4,28.23,0
1511091900,10454,12.6,0.583,276,2.426,4.52,1.198,15,0,0,0,0,0,0,0,-1.895,0.142,51.76,2.493,0,0,0,0,0,55.98,6.651,6.652,22.17,0.373,0.177,2.293,0.134,3.433,0.094,12.51,0.068,0,0,1.839,0.0006991893,0.2279787,0.0007075209,198,0.73,227.5,58.92,220.1,62.47,0
1511092800,10455,12.6,0.789,237,3.059,5.78,1.402,15,0,0,0,0,0,0,0,-2.197,0.143,53.35,1.884,0,0,0,0,0,55.98,6.652,6.652,22.17,0.653,0.131,2.06,0.193,3.04,0.285,12.47,0.112,0,0,1.84,0.0004422373,0.2273471,0.0004747867,198,2.093,173.2,12.24,161.7,10.87,0
1511093700,10456,12.59,0.758,245,1.895,3.49,0.898,15,0,0,0,0,0,0,0,-2.272,0.084,54.64,1.483,0,0,0,0,0,55.98,6.652,6.652,22.17,0.447,0.189,1.5,0.097,2.827,0.202,12.45,0.115,0,0,1.842,0.0007180076,0.2257555,0.0005935407,200,2.781,170.6,19.48,159.2,17.79,0
1511094600,10457,12.62,0.746,242,2.466,4.75,1.383,15,0,0,0,0,0,0,0,-2.598,0.181,56.39,2.194,0,0,0,0,0,55.98,6.652,6.652,22.17,0.313,0.131,1.133,0.212,2.467,0.55,12.43,0.107,0,0,1.843,0.0008794222,0.2254579,0.0005210041,196,2.941,192.9,20.94,182.4,22.12,0
1511095500,10458,12.6,0.697,172,2.132,4.24,1.218,15,0,0,0,0,0,0,0,-2.712,0.257,62.97,3.237,0,0,0,0,0,55.98,6.652,6.652,22.17,0.12,0.117,0.78,0.142,2.3,0.4,12.5,0.063,0,0,1.845,0.0009977535,0.225661,0.0005826293,191,8.51,149.6,19.42,141.9,20.4,0
1511096400,10459,12.6,0.566,51,3.49,7.18,1.673,15,0,0,0,0,0,0,0,-3.517,0.319,71.52,4.784,0,0,0,0,0,55.98,6.653,6.653,22.18,-0.373,0.254,0.007,0.309,1.353,0.466,12.4,0.146,0,0,1.846,0.001024165,0.2262326,0.001057685,171,9.33,149.5,29.62,140.6,26.88,0
1511097300,10460,12.6,0.324,89,3.019,6.1,1.773,15,0,0,0,0,0,0,0,-3.574,0.227,76.42,4.136,0,0,0,0,0,55.98,6.653,6.653,22.18,-0.953,0.222,-0.833,0.125,0.78,0.098,12.49,0.034,0,0,1.849,0.001095453,0.2245847,0.001060712,171,3.642,133.1,21.25,126,19.06,0
1511098200,10461,12.61,0.187,180,2.36,4.56,1.207,15,0,0,0,0,0,0,0,-3.394,0.602,52.07,10.7,0,0,0,0,0,55.98,6.652,6.653,22.18,-1.32,0.117,-0.753,0.328,1.853,0.791,12.47,0.093,0,0,1.845,0.002186823,0.2240841,0.0006998992,179,4.683,290.9,158.3,257.3,119.8,2
1511099100,10462,12.6,0.263,216,3.319,5.76,1.27,15,0,0,0,0,0,0,0,-3.194,0.286,55.87,6.613,0,0,0,0,0,55.98,6.651,6.651,22.17,-1.067,0.135,-0.267,0.199,1.38,0.642,12.45,0.12,0,0,1.847,0.0008165151,0.2235484,0.0009021941,172,5.671,116.9,30.13,110.7,28.33,0
1511100000,10463,12.63,0.155,239,2.085,5.53,1.238,15,0,0,0,0,0,0,0,-2.743,0.144,54.29,1.285,0,0,0,0,0,55.98,6.651,6.651,22.17,-1.153,0.081,-0.387,0.163,2.027,0.439,12.47,0.093,0,0,1.848,0.0005735151,0.2215632,0.000509706,172,3.66,170.4,79.37,152.9,64.29,0
1511100900,10464,12.59,0.085,245,1.103,4.83,1.06,15,0,0,0,0,0,0,0,-3.002,0.07,56.03,1.676,0,0,0,0,0,55.98,6.65,6.65,22.17,-1.1,0.186,-0.28,0.054,1.967,0.221,12.43,0.129,0,0,1.85,0.0007887973,0.2206212,0.0006504155,172,2.175,77.82,9.53,74.47,8.85,0
1511101800,10465,12.6,-0.1,202,1.82,4.76,1.016,15,0,0,0,0,0,0,0,-3.314,0.128,58.16,1.788,0,0,0,0,0,55.98,6.65,6.65,22.17,-1.16,0.095,-0.6,0.183,1.433,0.539,12.44,0.136,0,0,1.851,0.0008537377,0.2209054,0.0005553975,170,0.618,62.03,13.7,59.22,12.88,0
1511102700,10466,12.6,-0.419,235,1.266,3.18,0.685,15,0,0,0,0,0,0,0,-3.521,0.052,60.32,2.87,0,0,0,0,0,55.98,6.651,6.651,22.17,-1.453,0.189,-1.213,0.115,0.807,0.1,12.5,0.052,0,0,1.852,0.0004000187,0.2202495,0.0003949329,171,2.257,45.47,7.863,43.1,6.99,0
1511103600,10467,12.6,-0.788,139,1.514,3.3,0.988,15,0,0,0,0,0,0,0,-3.831,0.11,63.74,2.049,0,0,0,0,0,55.98,6.651,6.651,22.17,-1.94,0.17,-1.687,0.159,0.58,0.234,12.4,0.146,0,0,1.854,0.0004988929,0.2195393,0.0004432444,172,1.619,27.04,3.97,26.25,3.69,0
1511104500,10468,12.59,-1.207,43,1.757,3.35,0.964,15,0,0,0,0,0,0,0,-4.18,0.129,64.33,1.588,0,0,0,0,0,55.98,6.652,6.652,22.17,-2.36,0.203,-2.18,0.147,0.36,0.287,12.41,0.139,0,0,1.855,0.0007180224,0.2193637,0.0005046118,194,9.97,20.83,3.844,20.61,3.851,0
1511105400,10469,12.62,-1.637,215,1.946,3.72,1.003,15,0,0,0,0,0,0,0,-4.448,0.192,71.59,3.141,0,0,0,0,0,55.98,6.654,6.653,22.18,-2.82,0.183,-2.74,0.158,-0.507,0.304,12.51,0.025,0,0,1.857,0.002315161,0.2194275,0.001959328,197,7.861,8.5,2.856,8.62,2.533,0
1511106300,10470,12.6,-2.076,98,1.731,4.45,0.871,15,0,0,0,0,0,0,0,-5.047,0.085,67.1,2.68,0,0,0,0,0,55.98,6.656,6.656,22.19,-3.26,0.206,-3.32,0.151,-1,0.141,12.48,0.083,0,0,1.859,0.001388843,0.2177969,0.001486553,197,6.913,2.686,0.94,3.517,0.861,0
1511107200,10471,12.61,-2.55,45,1.353,3.13,0.742,15,0,0,0,0,0,0,0,-4.963,0.101,75.72,2.975,0,0,0,0,0,55.98,6.656,6.656,22.19,-3.72,0.172,-3.78,0.105,-1.1,0.141,12.45,0.131,0,0,1.861,0.001123458,0.2164563,0.0009735098,197,0.499,0.535,0.323,1.798,0.232,0
1511108100,10472,12.61,-3.017,1,1.243,2.68,0.699,15,0,0,0,0,0,0,0,-5.357,0.094,69.79,2.562,0,0,0,0,0,55.98,6.656,6.656,22.19,-4.113,0.12,-4.153,0.115,-1.08,0.147,12.44,0.108,0,0,1.863,0.0008692524,0.2160448,0.0007028184,197,0.499,0.342,0,1.662,0.076,0
1511109000,10473,12.6,-3.445,102,0.944,1.73,0.425,15,0,0,0,0,0,0,0,-5.398,0.137,72.93,4.282,0,0,0,0,0,55.98,6.655,6.656,22.19,-4.46,0.14,-4.527,0.1,-1.287,0.203,12.44,0.08,0,0,1.864,0.001247226,0.2148051,0.001283955,196,0.611,0.342,0,1.639,0.104,0
1511109900,10474,12.59,-3.845,40,0.972,2.2,0.495,15,0,0,0,0,0,0,0,-5.592,0.141,67.1,3.862,0,0,0,0,0,55.98,6.655,6.655,22.18,-4.72,0.075,-4.833,0.06,-1.253,0.136,12.43,0.125,0,0,1.863,0.001062473,0.2150265,0.001101248,197,0.98,0.342,0,1.617,0.123,0
1511110800,10475,12.62,-4.193,215,1.876,4.27,1.16,15,0,0,0,0,0,0,0,-5.436,0.095,69.72,2.696,0,0,0,0,0,55.98,6.654,6.655,22.18,-5.007,0.124,-4.947,0.05,-1.253,0.136,12.39,0.153,0,0,1.861,0.00110755,0.2175946,0.001078393,186,9.58,0.273,0.174,1.708,0,0
1511111700,10476,12.6,-4.491,71,1.571,3.76,1.031,15,0,0,0,0,0,0,0,-5.676,0.127,81.3,3.269,0,0,0,0,0,55.98,6.657,6.656,22.19,-5.06,0.114,-4.907,0.025,-1.493,0.177,12.49,0.025,0,0,1.863,0.001024169,0.2170272,0.001164352,209,11.52,0.342,0,1.662,0.076,0
1511112600,10477,12.6,-4.737,63,1.143,2.45,0.461,15,0,0,0,0,0,0,0,-5.886,0.038,85.6,1.645,0,0,0,0,0,55.98,6.659,6.658,22.19,-5.147,0.163,-5.047,0.062,-1.38,0.232,12.45,0.109,0,0,1.872,0.01386507,0.2081239,0.01366569,199,72.77,0.342,0,1.651,0.081,0
1511113500,10478,12.6,-4.933,40,0.767,1.5,0.368,15,0,0,0,0,0,0,0,-5.923,0.048,83.7,0.909,0,0,0,0.13,0.12,56.11,6.66,6.66,22.2,-5.293,0.153,-5.207,0.025,-1.467,0.189,12.41,0.144,0,0,1.864,0.001982144,0.216097,0.00195324,200,5.591,0.342,0,1.583,0.132,0
1511114400,10479,12.6,-5.114,81,0.705,1.46,0.395,15,0,0,0,0,0,0,0,-5.888,0.029,83.4,0.66,0,0,0,0,0,56.11,6.66,6.66,22.2,-5.42,0.105,-5.3,0,-1.2,0,12.42,0.151,0,0,1.864,0.0006110178,0.2162737,0.0006163764,200,2.993,0.33,0.098,1.662,0.076,0
1511115300,10480,12.6,-5.311,327,0.532,1.47,0.367,15,0,0,0,0,0,0,0,-5.97,0.069,84.4,0.977,0,0,0,0,0,56.11,6.66,6.66,22.2,-5.54,0.12,-5.4,0,-1.16,0.102,12.43,0.119,0,0,1.866,0.0005735151,0.2150011,0.0005082297,177,6.195,0.342,0,1.64,0.104,0
1511116200,10481,12.61,-5.471,102,0.373,0.89,0.221,15,0,0,0,0,0,0,0,-6.097,0.045,83.1,0.636,0,0,0,0,0,56.11,6.66,6.66,22.2,-5.653,0.12,-5.507,0.044,-0.96,0.12,12.46,0.061,0,0,1.866,0.0006110386,0.2150011,0.0006421915,198,6.452,0.342,0,1.617,0.151,0
1511117100,10482,12.61,-5.636,47,0.477,0.76,0.179,15,0,0,0,0,0,0,0,-6.218,0.049,86,0.849,0,0,0,0,0,56.11,6.66,6.66,22.2,-5.827,0.144,-5.6,0,-0.96,0.12,12.45,0.081,0,0,1.866,0.0007483664,0.2152933,0.0007358724,180,6.771,0.342,0,1.628,0.123,0
1511118000,10483,12.62,-5.779,61,0.646,1.52,0.309,15,0,0,0,0,0,0,0,-6.25,0.037,86.9,0.589,0,0,0,0,0,56.11,6.661,6.661,22.2,-5.913,0.102,-5.687,0.034,-0.96,0.12,12.47,0.077,0,0,1.865,0.0005963126,0.2166314,0.0006262072,196,1.707,0.342,0,1.662,0.132,0
1511118900,10484,12.6,-5.933,101,0.448,0.77,0.217,15,0,0,0,0,0,0,0,-6.376,0.097,86,0.37,0,0,0,0,0,56.11,6.661,6.661,22.2,-6,0.097,-5.767,0.047,-1.06,0.15,12.43,0.118,0,0,1.866,0.0005416102,0.2164042,0.0004894952,192,2.44,0.342,0,1.583,0.132,0
1511119800,10485,12.6,-6.06,140,0.437,1.14,0.31,15,0,0,0,0,0,0,0,-6.498,0.056,85.1,0.843,0,0,0,0,0,56.11,6.661,6.661,22.2,-6.14,0.114,-5.867,0.06,-1.22,0.223,12.45,0.102,0,0,1.867,0.0004713703,0.2158848,0.0003888796,195,1.123,0.364,0.085,1.617,0.163,0
1511120700,10486,12.61,-6.189,14,0.409,0.99,0.247,15,0,0,0,0,0,0,0,-6.748,0.103,85.6,0.435,0,0,0,0,0,56.11,6.66,6.661,22.2,-6.24,0.102,-6.02,0.04,-1.52,0.16,12.42,0.117,0,0,1.869,0.0005163911,0.2146178,0.0005051909,195,1.96,0.33,0.043,1.617,0.106,0
1511121600,10487,12.6,-6.34,66,0.67,1.49,0.397,15,0,0,0,0,0,0,0,-7.028,0.076,85.2,0.623,0,0,0,0,0,56.11,6.66,6.66,22.2,-6.373,0.077,-6.167,0.06,-1.487,0.216,12.48,0.054,0,0,1.868,0.0007717056,0.216603,0.0008784092,202,4.155,0.342,0,1.674,0.093,0
