TOA5,HiResAlp_P2 IP,CR1000,E8795,CR1000.Std.27.04,CPU:P2_Hourly_171031.CR1,17058,P2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TIMESTAMP,RECORD,Batt_V_Min,T_Log_Avg,Wind_Dir,Wind_Speed_Avg,Wind_Speed_Max,Wind_Speed_Std,Wind_SmplsF_Tot,Wind_Diag1F_Tot,Wind_Diag2F_Tot,Wind_Diag4F_Tot,Wind_Diag8F_Tot,Wind_Diag9F_Tot,Wind_Diag10F_Tot,Wind_NNDF_Tot,T_air_Avg,T_air_Std,RH_Avg,RH_Std,Surf_Tbody_Avg,Surf_Tbody_Std,Surf_T0_Avg,Surf_T0_Std,Surf_T_Avg,Surf_T_Std,Precip_T_Int15_Tot,SWC_P_A_02_Avg,SWC_P_A_02_Std,SWC_WC_A_02_Avg,SWC_WC_A_02_Std,SWC_ST_A_02_Avg,SWC_ST_A_02_Std,SWC_P_A_05_Avg,SWC_P_A_05_Std,SWC_WC_A_05_Avg,SWC_WC_A_05_Std,SWC_ST_A_05_Avg,SWC_ST_A_05_Std,SWC_P_A_20_Avg,SWC_P_A_20_Std,SWC_WC_A_20_Avg,SWC_WC_A_20_Std,SWC_ST_A_20_Avg,SWC_ST_A_20_Std,SWC_P_B_02_Avg,SWC_P_B_02_Std,SWC_WC_B_02_Avg,SWC_WC_B_02_Std,SWC_ST_B_02_Avg,SWC_ST_B_02_Std,SWC_P_B_05_Avg,SWC_P_B_05_Std,SWC_WC_B_05_Avg,SWC_WC_B_05_Std,SWC_ST_B_05_Avg,SWC_ST_B_05_Std,SWC_P_B_20_Avg,SWC_P_B_20_Std,SWC_WC_B_20_Avg,SWC_WC_B_20_Std,SWC_ST_B_20_Avg,SWC_ST_B_20_Std,SWC_P_C_02_Avg,SWC_P_C_02_Std,SWC_WC_C_02_Avg,SWC_WC_C_02_Std,SWC_ST_C_02_Avg,SWC_ST_C_02_Std,SWC_P_C_05_Avg,SWC_P_C_05_Std,SWC_WC_C_05_Avg,SWC_WC_C_05_Std,SWC_ST_C_05_Avg,SWC_ST_C_05_Std,SWC_P_C_20_Avg,SWC_P_C_20_Std,SWC_WC_C_20_Avg,SWC_WC_C_20_Std,SWC_ST_C_20_Avg,SWC_ST_C_20_Std,PAR_Up_Avg,PAR_Up_Std,PAR_Soil_In_Avg,PAR_Soil_In_Std,PAR_Soil_Out_Avg,PAR_Soil_Out_Std,NDVI_Down_Red_Avg,NDVI_Down_Red_Std,NDVI_Down_NIR_Avg,NDVI_Down_NIR_Std,NDVI_Down_Tilt_Avg,PRI_Down_Green_Avg,PRI_Down_Green_Std,PRI_Down_Yellow_Avg,PRI_Down_Yellow_Std,PRI_Down_Tilt_Avg
2017-10-14 20:45:00,8282,12.97,11.46,37,2.451,2.81,0.233,15,0,0,0,0,0,0,0,16.77,0.36,54.42,0.399,12.09,0.093,8.73,0.11,8.92,0.112,0,7.0795,0.001,0.1276933,0,11.85,0.031,7.156547,0.004,0.12938,0,12.54,0.038,9.5811,0.001,0.18008,0,12.44,0.017,12.14849,0.018,0.2282667,0,11.83,0.038,6.802207,0.001,0.12152,0,11.03,0.015,9.776279,0.001,0.1839,0,10.82,0.013,7.80314,0.001,0.1434,0,12.15,0.053,0,0,NaN,NaN,0,0,7.7866,0.001,0.14306,0,12.79,0.024,0,0,0,0,3.413,0,1.333333e-05,0,4.666666e-05,0,1,0.0002466667,0,0.0001133333,0,1
2017-10-14 21:00:00,8283,12.95,11.44,39,2.491,2.84,0.311,15,0,0,0,0,0,0,0,19.54,0.431,57.91,0.586,12.08,0.037,8.92,0.049,9.11,0.049,0,7.08054,0.001,0.1277067,0,11.72,0.04,7.153973,0.005,0.1293333,0,12.42,0.029,9.555047,0.016,0.1795533,0,12.42,0.021,12.14405,0.019,0.2281933,0,11.69,0.041,6.801847,0.001,0.1215067,0,11,0.015,9.776027,0.001,0.1839,0,10.84,0.02,7.8041,0.001,0.1434133,0,11.99,0.043,0,0,NaN,NaN,0,0,7.786067,0.001,0.1430333,0,12.78,0.021,0,0,0,0,3.186,0.851,0,0,4.666666e-05,0,1,0.0001733333,0,6.666666e-05,0,1
2017-10-14 21:15:00,8284,12.95,11.34,38,2.481,2.88,0.264,15,0,0,0,0,0,0,0,16.39,1.296,56.03,0.958,12.09,0.035,8.87,0.075,9.07,0.075,0,7.080626,0.001,0.1277133,0,11.6,0.032,7.154187,0.004,0.1293267,0,12.32,0.043,9.545646,0.001,0.1793733,0,12.4,0.019,12.12951,0.013,0.2279267,0,11.55,0.04,6.80246,0.001,0.1215067,0,10.97,0.02,9.776306,0.001,0.1839,0,10.84,0.014,7.80432,0.001,0.1434133,0,11.84,0.045,0,0,NaN,NaN,0,0,7.78672,0.001,0.1430533,0,12.75,0.02,0,0,0,0,3.413,0,6.666667e-06,0,3.333333e-05,0,1,0.0001066667,0,8e-05,0,1
2017-10-14 21:30:00,8285,12.94,11.19,41,2.446,2.9,0.288,15,0,0,0,0,0,0,0,14.22,0.243,54.77,0.448,12.05,0.037,8.81,0.047,9.01,0.047,0,7.08088,0.001,0.1277067,0,11.5,0.03,7.15222,0.005,0.12928,0,12.22,0.022,9.546359,0.001,0.1794,0,12.38,0.014,12.12506,0.001,0.22788,0,11.44,0.04,6.8029,0.001,0.12154,0,10.92,0.01,9.776306,0.001,0.1839,0,10.85,0.013,7.804427,0.001,0.14342,0,11.69,0.045,0,0,NaN,NaN,0,0,7.786693,0.001,0.1430533,0,12.73,0.022,0,0,0,0,3.413,0,3.333333e-05,0,2.666667e-05,0,1,0.0002066667,0,6.666666e-05,0,1
2017-10-14 21:45:00,8286,12.93,11.06,42,2.613,3.31,0.299,15,0,0,0,0,0,0,0,14.17,0.238,55.3,0.231,12.02,0.019,8.84,0.089,9.03,0.089,0,7.08104,0.001,0.1277,0,11.39,0.034,7.15056,0.003,0.1292467,0,12.12,0.032,9.545873,0.001,0.1793867,0,12.35,0.015,12.12598,0.001,0.22788,0,11.31,0.037,6.802486,0.001,0.1215267,0,10.88,0.015,9.776486,0.001,0.1839,0,10.85,0.011,7.785233,0.016,0.1430133,0,11.55,0.04,0,0,NaN,NaN,0,0,7.786166,0.001,0.14304,0,12.69,0.022,0,0,0,0,3.413,0,1.333333e-05,0,2.666667e-05,0,1,0.0001933333,0,0.00012,0,1
2017-10-14 22:00:00,8287,12.93,10.95,32,2.656,3.09,0.259,15,0,0,0,0,0,0,0,13.85,0.31,54.91,0.664,11.98,0.039,8.81,0.048,9,0.048,0,7.08166,0.001,0.1277267,0,11.29,0.034,7.150193,0.003,0.1292267,0,12.03,0.033,9.545639,0.001,0.1793733,0,12.32,0.016,12.12628,0.001,0.2278933,0,11.19,0.03,6.803253,0.001,0.1215533,0,10.85,0.018,9.776326,0.001,0.1839,0,10.85,0.018,7.77254,0.001,0.14276,0,11.43,0.039,0,0,NaN,NaN,0,0,7.786293,0.001,0.14304,0,12.67,0.022,0,0,0,0,3.413,0,5.333333e-05,0,1.333333e-05,0,1,0.00018,0,0.0002133333,0,1
2017-10-14 22:15:00,8288,12.93,10.87,32,2.34,2.96,0.363,15,0,0,0,0,0,0,0,13.75,0.241,54.29,0.332,12.02,0.023,8.75,0.068,8.95,0.068,0,7.081926,0.001,0.1277267,0,11.19,0.028,7.1496,0.005,0.1292267,0,11.96,0.027,9.545899,0.001,0.1793867,0,12.29,0.014,12.1267,0.001,0.2279,0,11.09,0.036,6.803,0.001,0.1215533,0,10.82,0.013,9.74798,0.014,0.18334,0,10.85,0.012,7.772513,0.001,0.14274,0,11.3,0.037,0,0,NaN,NaN,0,0,7.78678,0.001,0.1430733,0,12.64,0.019,0,0,0,0,3.413,0,1.333333e-05,0,4.666666e-05,0,1,0.00014,0,9.333333e-05,0,1
2017-10-14 22:30:00,8289,12.93,10.8,35,2.643,2.79,0.095,15,0,0,0,0,0,0,0,13.61,0.221,54.66,0.337,12,0.028,8.72,0.055,8.91,0.055,0,7.082393,0.001,0.1277533,0,11.11,0.031,7.149673,0.002,0.1292267,0,11.86,0.029,9.546106,0.001,0.1793933,0,12.27,0.018,12.12777,0.001,0.2279,0,10.99,0.034,6.80364,0.001,0.1215733,0,10.78,0.015,9.741199,0.001,0.1832066,0,10.86,0.016,7.773126,0.001,0.14278,0,11.19,0.029,0,0,NaN,NaN,0,0,7.786486,0.001,0.1430533,0,12.61,0.022,0,0,0,0,3.413,0,0,0,4.666666e-05,0,1,0.0001133333,0,4.666666e-05,0,1
2017-10-14 22:45:00,8290,12.92,10.73,40,2.7,3.19,0.262,15,0,0,0,0,0,0,0,13.56,0.289,54.6,0.399,11.95,0.043,8.64,0.054,8.83,0.055,0,7.08284,0.001,0.1277667,0,11.02,0.028,7.147866,0.004,0.1291933,0,11.79,0.033,9.54602,0.001,0.1793867,0,12.24,0.014,12.11299,0.02,0.22762,0,10.89,0.033,6.803493,0.001,0.1215667,0,10.75,0.019,9.741054,0.001,0.1832066,0,10.85,0.019,7.774286,0.001,0.1427933,0,11.08,0.027,0,0,NaN,NaN,0,0,7.787026,0.001,0.14308,0,12.57,0.027,0,0,0,0,3.413,0,0,0,4e-05,0,1,0.00028,0,0.0001133333,0,1
2017-10-14 23:00:00,8291,12.92,10.67,37,2.623,2.93,0.214,15,0,0,0,0,0,0,0,13.49,0.209,54.13,0.526,11.95,0.032,8.56,0.061,8.75,0.061,0,7.083066,0.001,0.1277733,0,10.94,0.033,7.145533,0.004,0.12914,0,11.71,0.027,9.5461,0.001,0.1793933,0,12.21,0.018,12.09768,0.015,0.2273533,0,10.8,0.035,6.803893,0.001,0.1215867,0,10.71,0.026,9.741139,0.001,0.1832066,0,10.85,0.016,7.774587,0.001,0.1428,0,10.97,0.028,0,0,NaN,NaN,0,0,7.787046,0.001,0.1430733,0,12.55,0.021,0,0,0,0,3.413,0,0,0,4.666666e-05,0,1,0.00026,0,9.999999e-05,0,1
2017-10-14 23:15:00,8292,12.91,10.63,37,2.403,2.71,0.236,15,0,0,0,0,0,0,0,13.48,0.251,53.86,0.508,11.92,0.06,8.4,0.049,8.59,0.049,0,7.0836,0.001,0.1277933,0,10.86,0.025,7.1486,0.004,0.1292133,0,11.63,0.026,9.546173,0.001,0.1793933,0,12.18,0.022,12.12955,0.001,0.2279067,0,10.7,0.035,6.8039,0.001,0.1215867,0,10.68,0.017,9.741186,0.001,0.1832,0,10.85,0.016,7.774993,0.001,0.1428,0,10.88,0.027,0,0,NaN,NaN,0,0,7.786806,0.001,0.1430667,0,12.52,0.021,0,0,0,0,3.413,0,2e-05,0,4e-05,0,1,0.0002133333,0,2.666667e-05,0,1
2017-10-14 23:30:00,8293,12.91,10.56,41,2.673,3.33,0.393,15,0,0,0,0,0,0,0,12.83,0.21,54.09,0.468,11.8,0.031,8.43,0.076,8.62,0.077,0,7.083753,0.001,0.1277733,0,10.78,0.026,7.144547,0.004,0.1291133,0,11.55,0.023,9.54608,0.001,0.1793867,0,12.15,0.011,12.1196,0.017,0.2277533,0,10.61,0.032,6.803893,0.001,0.1215733,0,10.64,0.022,9.741213,0.001,0.1832,0,10.84,0.012,7.775247,0.001,0.1428,0,10.78,0.033,0,0,NaN,NaN,0,0,7.786993,0.001,0.1430733,0,12.48,0.023,0,0,0,0,3.413,0,6.666667e-06,0,6.666666e-05,0,1,0.0001333333,0,9.333333e-05,0,1
2017-10-14 23:45:00,8294,12.9,10.51,31,2.612,2.95,0.31,15,0,0,0,0,0,0,0,12.86,0.172,53.61,0.447,11.86,0.019,8.46,0.074,8.65,0.074,0,7.084046,0.001,0.1278,0,10.71,0.029,7.145873,0.004,0.1291467,0,11.49,0.03,9.546153,0,0.1793867,0,12.12,0.014,12.13057,0.001,0.22798,0,10.53,0.024,6.800486,0.011,0.1215,0,10.62,0.016,9.741472,0.001,0.1832133,0,10.85,0.012,7.776046,0.001,0.1428267,0,10.69,0.034,0,0,NaN,NaN,0,0,7.786866,0.001,0.1430733,0,12.45,0.021,0,0,0,0,3.413,0,2e-05,0,5.999999e-05,0,1,0.0002133333,0,4.666666e-05,0,1
2017-10-15 00:00:00,8295,12.9,10.49,28,2.608,3.61,0.476,15,0,0,0,0,0,0,0,12.8,0.234,53.29,0.947,11.91,0.076,8.45,0.052,8.64,0.052,0,7.084406,0.001,0.1278,0,10.63,0.026,7.146853,0.004,0.12916,0,11.42,0.026,9.546413,0.001,0.1793933,0,12.09,0.015,12.12048,0.017,0.2278,0,10.45,0.033,6.780466,0.012,0.12104,0,10.58,0.021,9.740933,0.001,0.1832,0,10.83,0.016,7.77584,0.002,0.1428133,0,10.6,0.03,0,0,NaN,NaN,0,0,7.786693,0.001,0.1430533,0,12.4,0.019,0,0,0,0,3.414,0,6.666667e-06,0,9.333333e-05,0,1,0.0002066667,0,8.666666e-05,0,1
2017-10-15 00:15:00,8296,12.89,10.46,25,2.187,2.82,0.434,15,0,0,0,0,0,0,0,12.8,0.33,54.22,1.542,11.75,0.114,8.25,0.078,8.43,0.08,0,7.08452,0.001,0.1278,0,10.57,0.023,7.142266,0.004,0.12906,0,11.37,0.02,9.546406,0.001,0.1793933,0,12.06,0.02,12.13161,0.001,0.228,0,10.37,0.031,6.774539,0.001,0.1209,0,10.55,0.014,9.741279,0,0.1832,0,10.83,0.018,7.775573,0.001,0.1428067,0,10.52,0.027,0,0,NaN,NaN,0,0,7.787107,0.001,0.14308,0,12.37,0.025,0,0,0,0,3.413,0,1.333333e-05,0,6.666667e-06,0,1,0.0001333333,0,0.0001133333,0,1
2017-10-15 00:30:00,8297,12.88,10.38,39,2.405,3.01,0.269,15,0,0,0,0,0,0,0,14.09,0.269,55.91,1.099,11.56,0.083,8.11,0.058,8.29,0.058,0,7.08476,0.001,0.1278067,0,10.49,0.022,7.14224,0.003,0.12906,0,11.29,0.018,9.546579,0.001,0.1794,0,12.03,0.019,12.13184,0.001,0.2279933,0,10.3,0.034,6.77494,0.001,0.1209133,0,10.53,0.017,9.741519,0.001,0.18322,0,10.83,0.018,7.776846,0.001,0.1428333,0,10.44,0.024,0,0,NaN,NaN,0,0,7.754513,0.001,0.1423666,0,12.34,0.024,0,0,0,0,3.414,0,6.666667e-06,0,2.666667e-05,0,1,0.0001466666,0,0.0001733333,0,1
2017-10-15 00:45:00,8298,12.88,10.28,29,2.349,2.91,0.303,15,0,0,0,0,0,0,0,13.92,0.245,54.96,0.371,11.61,0.023,7.991,0.065,8.17,0.066,0,7.08504,0.001,0.1278067,0,10.41,0.03,7.143347,0.004,0.1290933,0,11.23,0.021,9.546499,0.001,0.1794,0,12,0.02,12.12982,0.009,0.2279467,0,10.22,0.027,6.774773,0.001,0.1209067,0,10.49,0.014,9.741373,0.001,0.1832066,0,10.83,0.013,7.777273,0.001,0.1428667,0,10.36,0.029,0,0,NaN,NaN,0,0,7.754706,0.001,0.14238,0,12.3,0.022,0,0,0,0,3.414,0,0,0,4.666666e-05,0,1,0.0002266667,0,4.666666e-05,0,1
2017-10-15 01:00:00,8299,12.87,10.22,40,2.539,2.87,0.238,15,0,0,0,0,0,0,0,13.91,0.269,54.19,0.455,11.64,0.044,8.04,0.062,8.23,0.063,0,7.08518,0.001,0.1278,0,10.34,0.018,7.143106,0.004,0.12908,0,11.16,0.025,9.54674,0.001,0.1794,0,11.97,0.016,12.13268,0.001,0.228,0,10.14,0.026,6.77546,0.001,0.1209267,0,10.47,0.012,9.74196,0.001,0.18324,0,10.82,0.018,7.777186,0.001,0.1428533,0,10.28,0.024,0,0,NaN,NaN,0,0,7.753913,0.001,0.14236,0,12.27,0.021,0,0,0,0,3.414,0,0,0,4.666666e-05,0,1,0.00016,0,6.666666e-05,0,1
2017-10-15 01:15:00,8300,12.86,10.19,40,2.496,2.92,0.294,15,0,0,0,0,0,0,0,13.93,0.281,54.22,0.402,11.68,0.03,8.13,0.03,8.31,0.031,0,7.0854,0.001,0.1278067,0,10.28,0.019,7.14118,0.004,0.1290333,0,11.11,0.024,9.546579,0.001,0.1794,0,11.95,0.015,12.13286,0.001,0.228,0,10.07,0.026,6.775953,0.001,0.12094,0,10.44,0.017,9.741592,0.001,0.1832267,0,10.81,0.015,7.777166,0.001,0.1428533,0,10.21,0.033,0,0,NaN,NaN,0,0,7.754726,0.001,0.14238,0,12.23,0.024,0,0,0,0,3.414,0,6.666667e-06,0,2e-05,0,1,0.0002066667,0,6e-05,0,1
2017-10-15 01:30:00,8301,12.86,10.15,48,2.372,2.78,0.301,15,0,0,0,0,0,0,0,13.93,0.269,54,1.046,11.69,0.077,8.18,0.1,8.37,0.101,0,7.08614,0.001,0.1278133,0,10.23,0.024,7.140387,0.004,0.1290267,0,11.05,0.02,9.546912,0,0.1794,0,11.92,0.016,12.13323,0.001,0.228,0,10,0.029,6.775773,0.001,0.1209467,0,10.41,0.018,9.741326,0.001,0.1832066,0,10.81,0.021,7.778493,0.001,0.1428867,0,10.14,0.027,0,0,NaN,NaN,0,0,7.754386,0.001,0.1423733,0,12.2,0.014,0,0,0,0,3.414,0,4e-05,0,3.333333e-05,0,1,0.0002066667,0,0.0001133333,0,1
2017-10-15 01:45:00,8302,12.86,10.12,41,2.383,2.82,0.423,15,0,0,0,0,0,0,0,13.14,0.25,53.49,0.843,11.71,0.104,8.23,0.147,8.42,0.148,0,7.08614,0.001,0.12782,0,10.19,0.025,7.140873,0.005,0.12904,0,10.99,0.017,9.546626,0.001,0.1794,0,11.89,0.017,12.13366,0.001,0.228,0,9.93,0.025,6.7757,0.001,0.1209267,0,10.39,0.016,9.741813,0.001,0.1832267,0,10.8,0.019,7.778193,0.001,0.14288,0,10.06,0.023,0,0,NaN,NaN,0,0,7.7547,0.001,0.14238,0,12.16,0.016,0,0,0,0,3.414,0,6.666667e-06,0,6e-05,0,1,0.00028,0,3.333333e-05,0,1
2017-10-15 02:00:00,8303,12.85,10.08,31,2.626,3.24,0.374,15,0,0,0,0,0,0,0,13.02,0.264,54.75,1.112,11.5,0.112,8.06,0.138,8.24,0.14,0,7.08598,0.001,0.1278067,0,10.11,0.019,7.140453,0.003,0.1290267,0,10.94,0.025,9.546499,0.001,0.1794,0,11.86,0.021,12.13401,0.001,0.228,0,9.86,0.034,6.776206,0.001,0.12096,0,10.35,0.017,9.741446,0.001,0.18322,0,10.79,0.02,7.778246,0.001,0.1428867,0,10,0.025,0,0,NaN,NaN,0,0,7.755173,0.001,0.1423933,0,12.13,0.012,0,0,0,0,3.414,0,0,0,3.333333e-05,0,1,0.00016,0,8e-05,0,1
2017-10-15 02:15:00,8304,12.85,10.06,358,2.345,2.93,0.37,15,0,0,0,0,0,0,0,13.12,0.259,54.04,0.864,11.63,0.062,8,0.068,8.18,0.069,0,7.08612,0.001,0.1278133,0,10.06,0.03,7.138673,0.004,0.1289933,0,10.89,0.018,9.547153,0.001,0.1794,0,11.83,0.019,12.13438,0.001,0.2280067,0,9.79,0.023,6.77652,0.001,0.12096,0,10.34,0.018,9.741833,0.001,0.1832133,0,10.79,0.017,7.778753,0.001,0.1428933,0,9.93,0.017,0,0,NaN,NaN,0,0,7.75472,0.001,0.1423867,0,12.09,0.02,0,0,0,0,3.414,0,2.666667e-05,0,6.666667e-06,0,1,0.0001666667,0,2e-05,0,1
2017-10-15 02:30:00,8305,12.84,10.06,14,2.633,3.04,0.275,15,0,0,0,0,0,0,0,12.97,0.32,54.34,0.759,11.63,0.139,7.941,0.108,8.12,0.11,0,7.087313,0.001,0.1278467,0,10,0.024,7.137179,0.002,0.1289467,0,10.83,0.023,9.547046,0.001,0.1793933,0,11.8,0.018,12.13457,0.001,0.2280133,0,9.75,0.025,6.77702,0.001,0.1209733,0,10.3,0.016,9.741693,0.001,0.1832267,0,10.78,0.019,7.779313,0.001,0.1429,0,9.88,0.022,0,0,NaN,NaN,0,0,7.754447,0.001,0.1423933,0,12.06,0.023,0,0,0,0,3.414,0,0,0,1.333333e-05,0,1,0.0001933333,0,4e-05,0,1
2017-10-15 02:45:00,8306,12.84,10.06,31,2.329,3.1,0.373,15,0,0,0,0,0,0,0,12.93,0.315,53.19,0.758,11.66,0.109,7.888,0.129,8.07,0.13,0,7.086833,0.001,0.1278533,0,9.94,0.023,7.136966,0.003,0.1289467,0,10.79,0.022,9.54728,0.001,0.1794,0,11.78,0.014,12.12195,0.019,0.22778,0,9.68,0.019,6.777873,0.001,0.121,0,10.29,0.019,9.741686,0.001,0.1832133,0,10.77,0.012,7.779459,0.001,0.1429,0,9.82,0.023,0,0,NaN,NaN,0,0,7.755159,0.001,0.1423933,0,12.03,0.017,0,0,0,0,3.414,0,6.666667e-06,0,6.666666e-05,0,1,0.0002266667,0,1e-04,0,1
2017-10-15 03:00:00,8307,12.83,9.97,39,2.47,2.91,0.273,15,0,0,0,0,0,0,0,12.49,0.201,54.9,0.824,11.32,0.106,7.52,0.102,7.692,0.104,0,7.0868,0.001,0.12782,0,9.9,0.018,7.13764,0.003,0.1289667,0,10.73,0.019,9.547379,0.001,0.1794,0,11.75,0.017,12.09855,0.01,0.2273733,0,9.63,0.022,6.776113,0.001,0.12094,0,10.25,0.015,9.742286,0.001,0.18326,0,10.77,0.018,7.77912,0.001,0.1428933,0,9.77,0.016,0,0,NaN,NaN,0,0,7.75486,0.001,0.1424,0,11.99,0.017,0,0,0,0,3.414,0,1.333333e-05,0,2.666667e-05,0,1,9.999999e-05,0,0.0001133333,0,1
2017-10-15 03:15:00,8308,12.83,9.86,42,2.459,3.06,0.391,15,0,0,0,0,0,0,0,13.48,0.377,55.77,1.217,11.17,0.059,7.798,0.113,7.973,0.114,0,7.08764,0.001,0.1278667,0,9.84,0.02,7.136553,0.004,0.12894,0,10.68,0.019,9.546853,0.001,0.1794,0,11.72,0.018,12.09662,0.001,0.2273533,0,9.56,0.024,6.775853,0.001,0.12094,0,10.23,0.018,9.741986,0.001,0.1832267,0,10.76,0.014,7.779773,0.001,0.1429067,0,9.71,0.031,0,0,NaN,NaN,0,0,7.75474,0.001,0.1424,0,11.96,0.019,0,0,0,0,3.414,0,2e-05,0,2.666667e-05,0,1,2e-04,0,5.999999e-05,0,1
2017-10-15 03:30:00,8309,12.82,9.78,36,2.413,2.91,0.284,15,0,0,0,0,0,0,0,13.54,0.246,54.7,0.53,11.31,0.077,7.745,0.078,7.92,0.079,0,7.087593,0.001,0.1278667,0,9.8,0.017,7.135893,0.004,0.12892,0,10.64,0.019,9.54744,0.001,0.1794,0,11.69,0.015,12.09664,0.001,0.22736,0,9.5,0.016,6.776659,0.001,0.1209667,0,10.21,0.015,9.74196,0.001,0.1832467,0,10.75,0.016,7.779747,0.001,0.1428933,0,9.64,0.029,0,0,NaN,NaN,0,0,7.754839,0.001,0.1423933,0,11.93,0.016,0,0,0,0,3.414,0,3.333333e-05,0,2.666667e-05,0,1,0.00032,0,5.333333e-05,0,1
2017-10-15 03:45:00,8310,12.82,9.73,38,2.495,2.95,0.226,15,0,0,0,0,0,0,0,13.5,0.229,54.49,0.555,11.3,0.064,7.596,0.081,7.769,0.083,0,7.087827,0.001,0.1278667,0,9.75,0.024,7.136627,0.005,0.12894,0,10.59,0.022,9.54746,0.001,0.1794,0,11.66,0.016,12.09741,0.001,0.2273933,0,9.46,0.021,6.776393,0.001,0.1209533,0,10.19,0.012,9.741879,0.001,0.1832267,0,10.73,0.016,7.779853,0.001,0.1429133,0,9.59,0.022,0,0,NaN,NaN,0,0,7.75518,0.001,0.1423933,0,11.89,0.028,0,0,0,0,3.414,0,1.333333e-05,0,4.666666e-05,0,1,6.666666e-05,0,6.666666e-05,0,1
2017-10-15 04:00:00,8311,12.8,9.68,37,2.576,3.23,0.285,15,0,0,0,0,0,0,0,14.11,0.465,54.74,1.291,11.29,0.068,7.674,0.12,7.848,0.122,0,7.088426,0.001,0.1278933,0,9.71,0.024,7.134407,0.004,0.1288933,0,10.55,0.016,9.547273,0.001,0.1794,0,11.63,0.016,12.09711,0.001,0.22738,0,9.4,0.02,6.776666,0.001,0.1209733,0,10.16,0.015,9.742066,0.001,0.1832333,0,10.73,0.014,7.779693,0.001,0.1429,0,9.53,0.02,0,0,NaN,NaN,0,0,7.754839,0.001,0.1423867,0,11.86,0.014,0,0,0,0,3.414,0,6.666667e-06,0,5.333333e-05,0,1,0.0001666667,0,0.00016,0,1
2017-10-15 04:15:00,8312,12.8,9.73,32,2.525,2.97,0.312,15,0,0,0,0,0,0,0,13.21,0.51,52.27,0.904,11.63,0.125,7.765,0.122,7.944,0.124,0,7.08824,0.001,0.1278867,0,9.66,0.022,7.134613,0.003,0.1289,0,10.51,0.024,9.547194,0.001,0.1794,0,11.61,0.014,12.09801,0.001,0.2274,0,9.34,0.022,6.77702,0.001,0.12098,0,10.15,0.016,9.742613,0,0.18326,0,10.72,0.018,7.7804,0.001,0.1429067,0,9.48,0.024,0,0,NaN,NaN,0,0,7.754693,0.001,0.1423867,0,11.83,0.017,0,0,0,0,3.414,0,6.666667e-06,0,5.999999e-05,0,1,0.00026,0,6e-05,0,1
2017-10-15 04:30:00,8313,12.79,9.75,9,2.307,2.81,0.333,15,0,0,0,0,0,0,0,13.19,0.27,53.53,0.681,11.32,0.075,7.515,0.12,7.688,0.122,0,7.088686,0.001,0.1278933,0,9.62,0.021,7.134066,0.003,0.12888,0,10.46,0.018,9.547672,0.001,0.1794,0,11.58,0.015,12.09803,0.001,0.2274,0,9.3,0.021,6.762167,0.014,0.12064,0,10.12,0.018,9.742179,0.001,0.1832467,0,10.71,0.016,7.7808,0.001,0.1429133,0,9.44,0.019,0,0,NaN,NaN,0,0,7.755286,0.001,0.1423933,0,11.8,0.02,0,0,0.228,0.852,3.414,0,0,0,6.666666e-05,0,1,0.00012,0,2e-05,0,1
2017-10-15 04:45:00,8314,12.79,9.7,41,2.435,2.88,0.294,15,0,0,0,0,0,0,0,13.11,0.272,54.26,1.002,11.23,0.088,7.362,0.066,7.532,0.067,0,7.08856,0.001,0.1278867,0,9.57,0.02,7.131227,0.004,0.12882,0,10.42,0.016,9.540712,0.014,0.17926,0,11.56,0.009,12.09873,0.001,0.2274,0,9.25,0.036,6.748953,0.001,0.1203467,0,10.1,0.016,9.720779,0.017,0.1828133,0,10.71,0.015,7.780867,0.001,0.14292,0,9.39,0.021,0,0,NaN,NaN,0,0,7.755053,0.001,0.1423867,0,11.78,0.012,0,0,0,0,3.414,0,6.666667e-06,0,3.333333e-05,0,1,0.0001133333,0,0.0001466667,0,1
2017-10-15 05:00:00,8315,12.78,9.59,32,2.492,2.96,0.333,15,0,0,0,0,0,0,0,13.9,0.335,57,1.233,10.81,0.114,7.16,0.189,7.324,0.192,0,7.08892,0.001,0.1278933,0,9.52,0.022,7.133033,0.003,0.1288667,0,10.37,0.019,9.514792,0.009,0.1787467,0,11.53,0.02,12.09887,0.001,0.2274,0,9.19,0.023,6.748553,0.001,0.1203133,0,10.07,0.012,9.706906,0.001,0.18256,0,10.69,0.022,7.78094,0.002,0.1429133,0,9.33,0.02,0,0,NaN,NaN,0,0,7.75578,0.001,0.1424,0,11.75,0.021,0,0,0,0,3.414,0,6.666667e-06,0,2.666667e-05,0,1,1e-04,0,0.0001533333,0,1
