"TIMESTAMP","RECORD","Batt_V_Avg","Log_T_Avg","Wind_Dir","Wind_Speed_Avg","Wind_Speed_Max","Wind_Speed_Std","Wind_SmplsF_Tot","Wind_Diag1F_Tot","Wind_Diag2F_Tot","Wind_Diag4F_Tot","Wind_Diag8F_Tot","Wind_Diag9F_Tot","Wind_Diag10F_Tot","Wind_NNDF_Tot","Air_T_Avg","Air_T_Std","Air_RH_Avg","Air_RH_Std","Precip_Tot","SWC_P_02_Avg","SWC_P_02_Std","SWC_WC_02_Avg","SWC_WC_02_Std","SWC_ST_02_Avg","SWC_ST_02_Std","SWC_P_05_Avg","SWC_P_05_Std","SWC_WC_05_Avg","SWC_WC_05_Std","SWC_ST_05_Avg","SWC_ST_05_Std","SWC_P_20_Avg","SWC_P_20_Std","SWC_WC_20_Avg","SWC_WC_20_Std","SWC_ST_20_Avg","SWC_ST_20_Std","SWP_WP_05_Avg","SWP_WP_05_Std","SWP_ST_05_Avg","SWP_ST_05_Std","SWP_WP_20_Avg","SWP_WP_20_Std","SWP_ST_20_Avg","SWP_ST_20_Std","SR_SW_Avg","SR_SW_Std","PAR_Up_Avg","PAR_Up_Std","PAR_Soil_Avg","PAR_Soil_Std"
"TS","RN","Volts","Deg C","degrees","meters/Second","meters/Second","meters/Second","","","","","","","","","Deg C","Deg C","%","%","mm","unitless","unitless","m^3/m^3","m^3/m^3","Deg C","Deg C","unitless","unitless","m^3/m^3","m^3/m^3","Deg C","Deg C","unitless","unitless","m^3/m^3","m^3/m^3","Deg C","Deg C","kPa","kPa","Deg C","Deg C","kPa","kPa","Deg C","Deg C","W/m2","W/m2","umol/m2s1","umol/m2s1","umol/m2s1","umol/m2s1"
"","","Avg","Avg","Smp","Avg","Max","Std","Tot","Tot","Tot","Tot","Tot","Tot","Tot","Tot","Avg","Std","Avg","Std","Tot","Avg","Std","Avg","Std","Avg","Std","Avg","Std","Avg","Std","Avg","Std","Avg","Std","Avg","Std","Avg","Std","Avg","Std","Avg","Std","Avg","Std","Avg","Std","Avg","Std","Avg","Std","Avg","Std"
"2017-11-29 17:30:00",586,13.05,-4.246,305,1.041,1.62,0.393,15,0,0,0,0,0,0,0,-5.351,0.065,92.9,0.982,0,6.7575,0.001,0.1205267,0,-0.017,0.028,14.03796,0.018,0.2604133,0,0.516,0.027,12.35741,0.001,0.23198,0,2.001,0.019,-17.3,0,0.867,0.047,-19.40667,0.106,2.6,0,3913,22.97,0,0,0.227,0.578
"2017-11-29 17:45:00",587,13.03,-4.433,338,0.348,0.88,0.176,15,0,0,0,0,0,0,0,-5.236,0.044,91.6,0.221,0,6.757953,0.002,0.12054,0,-0.02,0.031,14.0075,0,0.2599,0,0.524,0.02,12.35771,0.001,0.2319933,0,2.007,0.023,-17.3,0,0.893,0.025,-19.44666,0.096,2.6,0,3870,3.097,0,0,0,0
"2017-11-29 18:00:00",588,13.03,-4.565,39,0.649,1.25,0.272,15,0,0,0,0,0,0,0,-5.349,0.042,91.5,0.491,0,6.75716,0.002,0.1205267,0,-0.024,0.023,14.00788,0,0.2599,0,0.512,0.019,12.35782,0.001,0.2319933,0,1.993,0.013,-17.32,0.04000015,0.9,0,-19.52667,0.068,2.6,0,3862,8.44,0,0,0,0
"2017-11-29 18:15:00",589,13.01,-4.699,348,1.151,1.78,0.309,15,0,0,0,0,0,0,0,-5.107,0.102,89.8,0.701,0,6.758133,0.001,0.1205533,0,-0.032,0.031,14.00779,0,0.2599,0,0.526,0.021,12.35768,0.001,0.2319867,0,1.993,0.027,-17.3,0,0.893,0.025,-19.42,0.091,2.6,0,3832,18.51,0,0,0,0
"2017-11-29 18:30:00",590,12.99,-4.797,312,0.802,1.12,0.162,15,0,0,0,0,0,0,0,-5.068,0.081,86.3,1.109,0,6.758206,0.001,0.12054,0,-0.028,0.03,14.00783,0.001,0.2599,0,0.514,0.034,12.35759,0.001,0.23198,0,1.997,0.016,-17.31,0.02494448,0.9,0,-19.43333,0.101,2.6,0,3737,32.41,0,0,0.567,0.802
"2017-11-29 18:45:00",591,12.99,-4.904,315,1.11,1.49,0.269,15,0,0,0,0,0,0,0,-5.177,0.092,85.3,0.509,0,6.758087,0.002,0.1205467,0,-0.014,0.034,14.00779,0,0.2599,0,0.523,0.018,12.35775,0.001,0.232,0,1.997,0.017,-17.3,0,0.9,0,-19.43333,0.079,2.6,0,3681,6.989,0,0,0.567,0.802
"2017-11-29 19:00:00",592,12.99,-5.007,305,0.758,1.61,0.288,15,0,0,0,0,0,0,0,-5.039,0.098,84.9,0.674,0,6.757433,0.001,0.12052,0,-0.034,0.034,14.00773,0,0.2599,0,0.523,0.016,12.35791,0,0.232,0,2,0.013,-17.31,0.04422152,0.9,0,-19.48667,0.115,2.6,0,3671,9.39,0,0,0.227,0.578
"2017-11-29 19:15:00",593,12.96,-5.088,320,0.682,1.76,0.435,15,0,0,0,0,0,0,0,-5.154,0.177,84,1.218,0,6.75792,0.002,0.12054,0,-0.05,0.028,14.00783,0.001,0.2599066,0,0.522,0.019,12.35783,0.001,0.232,0,1.991,0.014,-17.32,0.04000015,0.9,0,-19.39333,0.1,2.6,0,3637,18.17,0,0,0.68,0.833
"2017-11-29 19:30:00",594,12.95,-5.113,33,0.958,1.53,0.357,15,0,0,0,0,0,0,0,-5.249,0.059,85.2,0.579,0,6.733407,0.012,0.12,0,-0.043,0.024,14.00805,0,0.2599,0,0.527,0.024,12.35747,0.001,0.2319933,0,1.998,0.019,-17.3,0,0.9,0,-19.38667,0.102,2.6,0,3682,5.191,0,0,0.454,0.752
"2017-11-29 19:45:00",595,12.94,-5.113,56,1.331,2.09,0.456,15,0,0,0,0,0,0,0,-5.159,0.044,83.3,0.383,0,6.727253,0.002,0.11986,0,-0.053,0.031,14.00807,0.001,0.2599,0,0.535,0.021,12.35766,0,0.232,0,1.997,0.015,-17.3,0,0.9,0,-19.40667,0.085,2.6,0,3630,14.65,0,0,0.454,0.752
"2017-11-29 20:00:00",596,12.95,-5.113,18,1.057,1.68,0.344,15,0,0,0,0,0,0,0,-5.054,0.064,83.4,0.336,0,6.72774,0.002,0.1198733,0,-0.06,0.017,14.00776,0,0.2599,0,0.537,0.029,12.35752,0.001,0.2319933,0,1.998,0.024,-17.35,0.04988895,0.9,0,-19.41333,0.102,2.6,0,3617,5.323,0,0,0.34,0.68
"2017-11-29 20:15:00",597,12.93,-5.1,50,1.556,2.16,0.355,15,0,0,0,0,0,0,0,-4.878,0.043,82,0.556,0,6.72832,0.001,0.1198933,0,-0.066,0.026,14.00778,0.001,0.2599,0,0.524,0.025,12.35781,0.001,0.2319933,0,1.984,0.028,-17.33,0.04714063,0.9,0,-19.38667,0.102,2.6,0,3587,15.81,0,0,0.454,0.752
"2017-11-29 20:30:00",598,12.93,-5.012,4,1.716,3.37,0.615,15,0,0,0,0,0,0,0,-4.834,0.033,82.4,0.627,0,6.699327,0.008,0.1192267,0,-0.082,0.033,14.00795,0,0.2599,0,0.544,0.027,12.35769,0,0.232,0,2.003,0.016,-17.33,0.04422183,0.9,0,-19.43333,0.119,2.6,0,3579,12.94,0,0,0.454,0.752
"2017-11-29 20:45:00",599,12.93,-4.932,36,2.088,3.18,0.578,15,0,0,0,0,0,0,0,-4.803,0.038,81,0.501,0,6.698113,0.002,0.1191867,0,-0.066,0.029,14.00775,0,0.2599,0,0.537,0.017,12.35765,0.001,0.232,0,1.981,0.026,-17.33,0.04714063,0.9,0,-19.43333,0.107,2.6,0,3548,18.3,0,0,0.68,0.833
"2017-11-29 21:00:00",600,12.94,-4.87,25,2.092,3.1,0.597,15,0,0,0,0,0,0,0,-4.832,0.053,81.2,0.465,0,6.697933,0.002,0.1192133,0,-0.086,0.031,14.00789,0,0.2599,0,0.537,0.015,12.35787,0.001,0.2319933,0,1.988,0.035,-17.36,0.04898998,0.9,0,-19.38,0.098,2.6,0,3536,5.584,0,0,0.227,0.578
"2017-11-29 21:15:00",601,12.91,-4.847,30,1.552,2.63,0.493,15,0,0,0,0,0,0,0,-4.805,0.072,83.1,0.975,0,6.69882,0.001,0.11922,0,-0.101,0.02,14.00805,0,0.2599,0,0.529,0.022,12.35775,0.001,0.2319933,0,1.984,0.021,-17.32,0.04000015,0.9,0,-19.33333,0.06,2.6,0,3596,24.6,0,0,0.34,0.68
"2017-11-29 21:30:00",602,12.9,-4.794,311,0.613,1.26,0.341,15,0,0,0,0,0,0,0,-4.535,0.069,80.7,1.263,0,6.681393,0.015,0.1188267,0,-0.08,0.032,14.00767,0,0.2599,0,0.537,0.023,12.35765,0.001,0.232,0,1.986,0.016,-17.31,0.03399359,0.9,0,-19.38667,0.102,2.6,0,3553,34.53,0,0,0.227,0.578
"2017-11-29 21:45:00",603,12.9,-4.745,233,1.575,2.63,0.611,15,0,0,0,0,0,0,0,-5.052,0.347,86.8,3.893,0,6.66868,0.001,0.11854,0,-0.104,0.022,14.0076,0,0.2599,0,0.537,0.019,12.35777,0.001,0.2319867,0,1.983,0.021,-17.31,0.02494447,0.9,0,-19.38,0.117,2.6,0,3650,117.9,0,0,0.567,0.802
"2017-11-29 22:00:00",604,12.92,-4.81,220,1.687,2.13,0.329,15,0,0,0,0,0,0,0,-5.429,0.024,90.6,0.292,0,6.668847,0.001,0.1185533,0,-0.093,0.037,14.00792,0,0.2599,0,0.535,0.022,12.35756,0,0.2319933,0,1.981,0.013,-17.33,0.04422183,0.9,0,-19.37333,0.085,2.6,0,3847,8.03,0,0,0.113,0.424
"2017-11-29 22:15:00",605,12.89,-4.92,214,1.267,1.73,0.393,15,0,0,0,0,0,0,0,-5.694,0.163,94.7,1.752,0,6.66824,0.001,0.1185267,0,-0.099,0.025,14.00787,0.001,0.2599,0,0.544,0.022,12.35769,0.001,0.232,0,1.974,0.021,-17.32,0.04000015,0.9,0,-19.41333,0.088,2.6,0,3938,48.27,0,0,0,0
"2017-11-29 22:30:00",606,12.89,-5.036,40,0.652,0.88,0.113,15,0,0,0,0,0,0,0,-5.95,0.094,96.4,1.215,0,6.646613,0.013,0.11804,0,-0.103,0.025,14.00789,0,0.2599,0,0.536,0.014,12.35761,0,0.232,0,1.983,0.022,-17.35,0.04988895,0.893,0.025,-19.39333,0.077,2.6,0,3991,18.74,0,0,0.34,0.68
"2017-11-29 22:45:00",607,12.88,-5.128,39,0.465,0.78,0.175,15,0,0,0,0,0,0,0,-5.925,0.047,98.7,0.121,0,6.639073,0.002,0.11788,0,-0.108,0.023,14.00785,0,0.2599,0,0.542,0.023,12.35769,0.001,0.2319933,0,1.974,0.023,-17.36,0.04898998,0.9,0,-19.42,0.122,2.6,0,4048,5.43,0,0,0,0
"2017-11-29 23:00:00",608,12.9,-5.185,1,0.729,1.51,0.314,15,0,0,0,0,0,0,0,-5.925,0.045,98.1,0.309,0,6.639853,0.001,0.1178933,0,-0.109,0.024,14.00785,0,0.2599,0,0.534,0.018,12.35763,0,0.232,0,1.988,0.024,-17.39,0.03399358,0.9,0,-19.42667,0.1,2.6,0,4032,9.55,0,0,0.227,0.578
"2017-11-29 23:15:00",609,12.88,-5.268,218,0.742,1.39,0.468,15,0,0,0,0,0,0,0,-5.841,0.093,97.3,0.274,0,6.63066,0.014,0.1177,0,-0.111,0.026,14.008,0,0.2599,0,0.535,0.015,12.35763,0.001,0.2319933,0,1.976,0.019,-17.37,0.04422183,0.9,0,-19.44666,0.088,2.6,0,4010,4.947,0,0,0,0
"2017-11-29 23:30:00",610,12.87,-5.287,219,0.647,0.99,0.261,15,0,0,0,0,0,0,0,-5.982,0.088,98.1,0.64,0,6.608326,0.001,0.1171933,0,-0.117,0.022,14.008,0,0.2599,0,0.534,0.027,12.35772,0,0.232,0,1.966,0.02,-17.39,0.02494448,0.853,0.05,-19.44666,0.081,2.6,0,4023,15.51,0,0,0.113,0.424
"2017-11-29 23:45:00",611,12.86,-5.292,170,0.705,0.99,0.192,15,0,0,0,0,0,0,0,-5.932,0.051,99.2,0.1,0,6.608033,0.001,0.1171933,0,-0.127,0.029,14.00797,0.001,0.2599066,0,0.535,0.01,12.35801,0,0.232,0,1.963,0.02,-17.37,0.04422183,0.827,0.044,-19.42667,0.077,2.6,0,4053,1.242,0,0,0.227,0.578
"2017-11-30 00:00:00",612,12.87,-5.307,165,0.458,0.78,0.134,15,0,0,0,0,0,0,0,-5.859,0.034,99.2,0.169,0,6.608613,0.002,0.1171733,0,-0.137,0.025,14.00787,0,0.2599,0,0.536,0.025,12.35766,0,0.232,0,1.969,0.026,-17.39,0.02494448,0.807,0.025,-19.43333,0.07,2.6,0,4053,3.227,0,0,0,0
"2017-11-30 00:15:00",613,12.84,-5.33,36,0.493,0.82,0.182,15,0,0,0,0,0,0,0,-5.941,0.041,98.7,0.271,0,6.608513,0.002,0.1171933,0,-0.131,0.026,14.00781,0,0.2599,0,0.534,0.026,12.35781,0,0.232,0,1.976,0.023,-17.39,0.02494448,0.807,0.025,-19.46,0.061,2.6,0,4043,4.625,0,0,0.34,0.68
"2017-11-30 00:30:00",614,12.82,-5.334,329,0.477,0.81,0.148,15,0,0,0,0,0,0,0,-6.068,0.046,97.3,0.569,0,6.597506,0.014,0.1169467,0,-0.121,0.027,14.00775,0.001,0.2599,0,0.537,0.015,12.35788,0.001,0.2319933,0,1.956,0.03,-17.38,0.04000015,0.8,0,-19.46667,0.079,2.6,0,4013,11.8,0,0,0,0
"2017-11-30 00:45:00",615,12.81,-5.365,229,0.337,0.51,0.094,15,0,0,0,0,0,0,0,-6.088,0.043,96,0.064,0,6.579693,0.002,0.1165467,0,-0.129,0.027,13.98891,0.021,0.2596133,0,0.53,0.019,12.35755,0,0.232,0,1.965,0.022,-17.4,0,0.8,0,-19.46667,0.06,2.6,0,3978,2.978,0,0,0.113,0.424
"2017-11-30 01:00:00",616,12.82,-5.403,244,1.001,2.01,0.67,15,0,0,0,0,0,0,0,-6.057,0.026,96,0.172,0,6.5793,0.002,0.11654,0,-0.139,0.026,13.96689,0,0.25928,0,0.531,0.017,12.35791,0.001,0.232,0,1.961,0.029,-17.41,0.02494448,0.8,0,-19.49333,0.077,2.6,0,3979,1.619,0,0,0,0
"2017-11-30 01:15:00",617,12.8,-5.467,177,0.97,1.99,0.557,15,0,0,0,0,0,0,0,-6.109,0.035,93.9,1.219,0,6.579533,0.002,0.1165333,0,-0.118,0.031,13.96687,0,0.2592867,0,0.53,0.022,12.35768,0.001,0.2319933,0,1.96,0.025,-17.4,0,0.8,0,-19.42667,0.044,2.6,0,3931,22.39,0,0,0,0
"2017-11-30 01:30:00",618,12.78,-5.519,85,0.536,1.04,0.258,15,0,0,0,0,0,0,0,-6.247,0.024,96.5,0.343,0,6.579386,0.002,0.1165333,0,-0.117,0.027,13.96711,0.001,0.2592933,0,0.533,0.018,12.35785,0.001,0.2319933,0,1.96,0.022,-17.39,0.02494448,0.8,0,-19.48,0.065,2.6,0,3991,15.15,0,0,0,0
"2017-11-30 01:45:00",619,12.76,-5.559,287,0.476,0.96,0.249,15,0,0,0,0,0,0,0,-6.256,0.02,96.6,0.298,0,6.579393,0.002,0.1165333,0,-0.13,0.03,13.96689,0,0.2592933,0,0.533,0.024,12.35779,0.001,0.232,0,1.97,0.02,-17.39,0.02494448,0.8,0,-19.48667,0.034,2.6,0,4001,4.781,0,0,0.113,0.424
"2017-11-30 02:00:00",620,12.76,-5.609,230,0.59,1.09,0.224,15,0,0,0,0,0,0,0,-6.251,0.031,95.9,0.916,0,6.579713,0.002,0.1165333,0,-0.127,0.019,13.96689,0,0.25928,0,0.532,0.018,12.35769,0,0.232,0,1.954,0.027,-17.42,0.04000015,0.8,0,-19.51333,0.034,2.6,0,3988,17.26,0,0,0,0
"2017-11-30 02:15:00",621,12.68,-5.667,251,0.477,1.13,0.276,15,0,0,0,0,0,0,0,-6.317,0.032,94.9,0.741,0,6.573813,0.013,0.1164,0,-0.115,0.028,13.96712,0.001,0.25928,0,0.519,0.022,12.35793,0,0.232,0,1.961,0.017,-17.4,0,0.8,0,-19.51333,0.034,2.6,0,3950,13.53,0,0,0,0
"2017-11-30 02:30:00",622,12.66,-5.682,249,0.715,1.08,0.215,15,0,0,0,0,0,0,0,-6.446,0.041,94.4,0.267,0,6.548933,0.002,0.1158333,0,-0.109,0.024,13.96722,0.001,0.25928,0,0.526,0.019,12.35781,0.001,0.2319933,0,1.956,0.013,-17.38,0.04000015,0.8,0,-19.50666,0.025,2.6,0,3949,8.01,0,0,0,0
"2017-11-30 02:45:00",623,12.64,-5.719,236,1.644,2.47,0.33,15,0,0,0,0,0,0,0,-6.541,0.06,92,1.113,0,6.549646,0.002,0.1158533,0,-0.135,0.027,13.96689,0,0.2592933,0,0.531,0.022,12.35766,0,0.232,0,1.965,0.02,-17.4,0,0.8,0,-19.5,0,2.6,0,3894,27.91,0,0,0.113,0.424
"2017-11-30 03:00:00",624,12.69,-5.779,273,1.529,2.22,0.389,15,0,0,0,0,0,0,0,-6.376,0.027,88.5,0.787,0,6.550693,0.001,0.1158933,0,-0.135,0.03,13.96719,0,0.2592933,0,0.526,0.028,12.35767,0.001,0.2319933,0,1.961,0.015,-17.43,0.05962871,0.8,0,-19.50666,0.025,2.6,0,3796,25.99,0,0,0,0
"2017-11-30 03:15:00",625,12.69,-5.872,274,1.169,1.81,0.424,15,0,0,0,0,0,0,0,-6.286,0.05,86.4,1.124,0,6.54956,0.002,0.1158667,0,-0.126,0.036,13.96716,0,0.2592933,0,0.528,0.023,12.3577,0.001,0.2319933,0,1.955,0.016,-17.45,0.04988895,0.8,0,-19.50666,0.025,2.6,0,3733,20.53,0,0,0.227,0.578
"2017-11-30 03:30:00",626,12.7,-5.898,210,1.452,1.94,0.31,15,0,0,0,0,0,0,0,-6.295,0.084,86.5,1.947,0,6.55002,0.002,0.1158667,0,-0.123,0.025,13.95347,0.019,0.2590667,0,0.522,0.025,12.35774,0,0.232,0,1.957,0.017,-17.47,0.04422183,0.8,0,-19.52,0.04,2.6,0,3697,31.86,0,0,0.227,0.578
"2017-11-30 03:45:00",627,12.69,-5.915,241,1.286,1.71,0.194,15,0,0,0,0,0,0,0,-6.66,0.068,92.3,0.33,0,6.54998,0.002,0.1158733,0,-0.122,0.031,13.92606,0,0.2586,0,0.523,0.025,12.35809,0.001,0.232,0,1.952,0.018,-17.48,0.04000014,0.8,0,-19.5,0,2.593,0.025,3880,27.52,0,0,0.34,0.68
"2017-11-30 04:00:00",628,12.7,-5.98,271,0.769,1.41,0.373,15,0,0,0,0,0,0,0,-6.661,0.03,89.9,0.783,0,6.528893,0.013,0.1153933,0,-0.126,0.017,13.92625,0,0.2586,0,0.526,0.021,12.35798,0.001,0.232,0,1.939,0.014,-17.49,0.04422183,0.8,0,-19.51333,0.034,2.593,0.025,3845,25.05,0,0,0.227,0.578
"2017-11-30 04:15:00",629,12.69,-6.071,309,0.667,1.08,0.22,15,0,0,0,0,0,0,0,-6.578,0.043,88.3,1.253,0,6.519547,0.003,0.1151933,0,-0.134,0.03,13.92633,0,0.2586,0,0.517,0.022,12.35799,0.001,0.232,0,1.946,0.022,-17.5,0,0.8,0,-19.5,0,2.6,0,3776,18.16,0,0,0.454,0.752
"2017-11-30 04:30:00",630,12.68,-6.136,316,0.687,1.52,0.382,15,0,0,0,0,0,0,0,-6.691,0.04,90.1,1.275,0,6.520066,0.002,0.1152067,0,-0.143,0.033,13.9259,0,0.2586,0,0.523,0.024,12.35769,0,0.2319933,0,1.946,0.015,-17.51,0.02494448,0.8,0,-19.50666,0.025,2.587,0.034,3823,15.47,0,0,0.113,0.424
"2017-11-30 04:45:00",631,12.67,-6.185,224,1.001,1.45,0.321,15,0,0,0,0,0,0,0,-6.752,0.024,92.2,0.276,0,6.5201,0.002,0.1151933,0,-0.135,0.03,13.92621,0.001,0.2586,0,0.53,0.016,12.3578,0.001,0.232,0,1.944,0.019,-17.5,0.03651498,0.8,0,-19.51333,0.034,2.553,0.05,3889,5.909,0,0,0.113,0.424
"2017-11-30 05:00:00",632,12.7,-6.221,203,1.617,4.53,1.119,15,0,0,0,0,0,0,0,-6.765,0.062,91.9,0.557,0,6.520613,0.002,0.1152067,0,-0.123,0.036,13.92608,0,0.2586,0,0.522,0.018,12.35804,0.001,0.232,0,1.943,0.017,-17.52,0.04000015,0.8,0,-19.50666,0.025,2.54,0.049,3885,7.125,0,0,0,0
"2017-11-30 05:15:00",633,12.67,-6.276,274,1.066,2.52,0.68,15,0,0,0,0,0,0,0,-6.988,0.073,93.1,1.901,0,6.514546,0.012,0.1150667,0,-0.136,0.027,13.92595,0.001,0.2586,0,0.526,0.023,12.35786,0.001,0.2319933,0,1.941,0.02,-17.55,0.04988895,0.8,0,-19.52667,0.044,2.507,0.025,3926,24.5,0,0,0.227,0.578
"2017-11-30 05:30:00",634,12.67,-6.307,257,2.872,5.17,1.297,15,0,0,0,0,0,0,0,-6.721,0.098,84.1,4.19,0,6.490293,0.002,0.11452,0,-0.135,0.028,13.94544,0.021,0.2589267,0,0.522,0.022,12.35799,0.001,0.2319933,0,1.942,0.016,-17.57,0.04422183,0.8,0,-19.52667,0.057,2.5,0,3712,110.2,0,0,0,0
"2017-11-30 05:45:00",635,12.67,-6.317,45,1.217,2.68,0.707,15,0,0,0,0,0,0,0,-6.852,0.184,85.4,4.31,0,6.49158,0.002,0.1145533,0,-0.134,0.031,13.92603,0,0.2586,0,0.528,0.022,12.35806,0,0.232,0,1.924,0.016,-17.59,0.03399358,0.8,0,-19.52,0.04,2.5,0,3625,97.3,0,0,0.567,0.802
"2017-11-30 06:00:00",636,12.69,-6.375,310,0.5,1.28,0.275,15,0,0,0,0,0,0,0,-7.183,0.069,89.2,0.575,0,6.49058,0.002,0.1145333,0,-0.157,0.022,13.92632,0,0.2586,0,0.514,0.021,12.35818,0,0.232,0,1.936,0.025,-17.61,0.03399359,0.8,0,-19.5,0,2.5,0,3810,9.77,0,0,0.113,0.424
"2017-11-30 06:15:00",637,12.67,-6.52,323,0.943,1.89,0.425,15,0,0,0,0,0,0,0,-7.221,0.089,85.4,1.181,0,6.474027,0.014,0.1141667,0,-0.137,0.036,13.92623,0,0.2586,0,0.514,0.023,12.3581,0,0.232,0,1.939,0.018,-17.59,0.02494448,0.8,0,-19.51333,0.034,2.5,0,3714,35.42,0,0,0,0
"2017-11-30 06:30:00",638,12.67,-6.678,283,0.758,1.32,0.354,15,0,0,0,0,0,0,0,-7.527,0.128,85.8,1.449,0,6.461866,0.002,0.11388,0,-0.149,0.027,13.92607,0,0.2586,0,0.524,0.016,12.33695,0.02,0.2316267,0,1.931,0.035,-17.64,0.04898998,0.8,0,-19.52667,0.044,2.5,0,3709,20.28,0,0,0.794,0.849
"2017-11-30 06:45:00",639,12.66,-6.842,288,1.541,2.38,0.6,15,0,0,0,0,0,0,0,-7.284,0.269,72.85,6.333,0,6.461299,0.002,0.1138667,0,-0.14,0.033,13.92617,0.001,0.2586,0,0.524,0.014,12.31831,0.001,0.2313,0,1.929,0.021,-17.65,0.04988895,0.8,0,-19.51333,0.034,2.5,0,3414,171.1,0,0,0.454,0.752
"2017-11-30 07:00:00",640,12.68,-6.947,291,1.628,2.62,0.623,15,0,0,0,0,0,0,0,-6.796,0.135,63.42,3.915,0,6.453106,0.013,0.1136933,0,-0.153,0.027,13.92634,0,0.2586,0,0.518,0.017,12.31879,0.001,0.2313,0,1.928,0.029,-17.65,0.04988895,0.8,0,-19.52667,0.044,2.5,0,2944,80.4,0,0,0.68,0.833
"2017-11-30 07:15:00",641,12.66,-6.989,48,1.364,3.34,0.813,15,0,0,0,0,0,0,0,-6.761,0.25,65.52,7.094,0,6.431626,0.002,0.1132067,0,-0.139,0.042,13.92649,0.001,0.2586,0,0.519,0.021,12.31877,0.001,0.2313,0,1.918,0.029,-17.66,0.04898998,0.8,0,-19.55333,0.05,2.5,0,2814,123.7,0,0,1.247,0.752
"2017-11-30 07:30:00",642,12.65,-6.987,42,1.255,2.34,0.655,15,0,0,0,0,0,0,0,-7.135,0.186,70.48,6.63,0,6.431653,0.002,0.1132,0,-0.158,0.033,13.92377,0.01,0.2585533,0,0.513,0.027,12.31875,0,0.2313,0,1.926,0.018,-17.68,0.04000015,0.8,0,-19.52,0.04,2.5,0,3167,100.4,0.794,0.849,0.34,0.68
"2017-11-30 07:45:00",643,12.65,-7.031,9,0.644,1.21,0.272,15,0,0,0,0,0,0,0,-7.503,0.16,74.8,2.391,0,6.432153,0.002,0.1132067,0,-0.162,0.022,13.88543,0,0.2579,0,0.512,0.022,12.31864,0.001,0.2313,0,1.928,0.019,-17.71,0.024944,0.8,0,-19.53333,0.047,2.5,0,3206,89.4,4.423,1.944,0.567,0.802
"2017-11-30 08:00:00",644,12.69,-7.139,5,1.369,3.43,0.911,15,0,0,0,0,0,0,0,-7.414,0.374,66.37,9.21,0,6.408173,0.012,0.1126533,0,-0.162,0.024,13.85804,0.019,0.2574666,0,0.517,0.025,12.31851,0.001,0.2313,0,1.929,0.021,-17.75,0.06182348,0.8,0,-19.5,0,2.5,0,3141,173.5,13.5,3.594,1.474,0.578
"2017-11-30 08:15:00",645,12.72,-7.21,19,1.788,3.93,0.756,15,0,0,0,0,0,0,0,-7.133,0.157,60.95,3.917,0,6.401919,0.002,0.1125267,0,-0.17,0.028,13.84437,0,0.2572533,0,0.515,0.026,12.31846,0.001,0.2313,0,1.921,0.017,-17.77,0.04422099,0.8,0,-19.51333,0.034,2.5,0,2722,29.21,26.88,5.205,1.701,0
"2017-11-30 08:30:00",646,12.78,-7.195,53,1.75,4.69,1.18,15,0,0,0,0,0,0,0,-7.159,0.327,57.96,6.604,0,6.402726,0.002,0.11254,0,-0.166,0.029,13.84415,0,0.2572133,0,0.521,0.014,12.31863,0,0.2313,0,1.911,0.032,-17.8,0,0.8,0,-19.52667,0.057,2.5,0,2711,118.1,45.7,5.722,1.701,0
"2017-11-30 08:45:00",647,12.91,-7.121,259,1.555,3.01,0.758,15,0,0,0,0,0,0,0,-6.819,0.063,49.82,2.253,0,6.37308,0.002,0.1118667,0,-0.164,0.03,13.84442,0,0.2572533,0,0.505,0.028,12.31862,0.001,0.2313,0,1.912,0.025,-17.87,0.04714063,0.8,0,-19.51333,0.034,2.5,0,2345,61.51,68.04,7,1.701,0
"2017-11-30 09:00:00",648,13.17,-6.987,96,1.67,3.97,1.008,15,0,0,0,0,0,0,0,-6.591,0.066,45.73,1.883,0,6.37336,0.001,0.1118667,0,-0.16,0.037,13.84445,0.001,0.25726,0,0.511,0.017,12.31893,0.001,0.2313,0,1.926,0.016,-17.95,0.04988895,0.8,0,-19.53333,0.079,2.5,0,2122,45.12,130.4,28.76,1.701,0
"2017-11-30 09:15:00",649,13.48,-6.837,252,2.599,5.39,1.342,15,0,0,0,0,0,0,0,-6.679,0.148,46.08,1.856,0,6.357613,0.015,0.1115267,0,-0.168,0.03,13.83639,0.017,0.2571267,0,0.502,0.021,12.31855,0,0.2313,0,1.92,0.018,-18.11,0.03399359,0.8,0,-19.62,0.054,2.5,0,2085,19.03,172.3,8.55,1.701,0
"2017-11-30 09:30:00",650,13.77,-6.647,163,1.765,3.27,1,15,0,0,0,0,0,0,0,-6.654,0.138,49.27,4.116,0,6.344186,0.002,0.11122,0,-0.187,0.023,13.80345,0.001,0.2566,0,0.51,0.019,12.31881,0.001,0.2313,0,1.924,0.018,-18.2,0.03651462,0.8,0,-19.62,0.04,2.5,0,2173,67.1,194.5,6.473,1.701,0
"2017-11-30 09:45:00",651,14.09,-6.4,121,1.913,4.89,1.407,15,0,0,0,0,0,0,0,-6.892,0.11,50.5,2.538,0,6.342227,0.007,0.1111667,0,-0.18,0.037,13.80373,0,0.2566,0,0.505,0.015,12.3187,0.001,0.2313,0,1.909,0.023,-18.26,0.04898905,0.8,0,-19.64,0.049,2.5,0,2250,28.69,231.4,14.89,2.268,0.802
