TOA5,HiResAlp_I3 IP,CR1000,E7549,CR1000.Std.27,CPU:I3_160923 - 9xSWC - modem .CR1,21874,MeteoVal,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TIMESTAMP,RECORD,BattV_Avg,PTemp_C_Avg,SWC_02_A_Avg,SWC_02_A_Std,ST_02_A_Avg,ST_02_A_Std,SWC_02_B_Avg,SWC_02_B_Std,ST_02_B_Avg,ST_02_B_Std,SWC_02_C_Avg,SWC_02_C_Std,ST_02_C_Avg,ST_02_C_Std,SWC_05_A_Avg,SWC_05_A_Std,ST_05_A_Avg,ST_05_A_Std,SWC_05_B_Avg,SWC_05_B_Std,ST_05_B_Avg,ST_05_B_Std,SWC_05_C_Avg,SWC_05_C_Std,ST_05_C_Avg,ST_05_C_Std,SWC_20_A_Avg,SWC_20_A_Std,ST_20_A_Avg,ST_20_A_Std,SWC_20_B_Avg,SWC_20_B_Std,ST_20_B_Avg,ST_20_B_Std,SWC_20_C_Avg,SWC_20_C_Std,ST_20_C_Avg,ST_20_C_Std
2016-11-15 03:15,51621,12.84,-2.417,0.337,0.001,1.572,0.011,0.382,0,1.599,0.027,0.342,0,1.671,0.031,0.364,0,2.555,0.016,0.371,0,2.469,0.017,0.366,0,2.914,0.019,0.209,0,4.344,0.027,0.278,0,4.287,0.025,0.316,0,4.362,0.021
2016-11-15 03:30,51622,12.84,-2.404,0.336,0,1.534,0.02,0.381,0,1.572,0.026,0.341,0,1.642,0.018,0.364,0,2.52,0.02,0.37,0,2.442,0.011,0.366,0,2.873,0.019,0.209,0,4.31,0.026,0.278,0,4.255,0.026,0.316,0,4.335,0.025
2016-11-15 03:45,51623,12.88,-2.463,0.336,0,1.511,0.017,0.381,0,1.55,0.033,0.341,0,1.606,0.025,0.364,0,2.493,0.014,0.37,0,2.408,0.029,0.366,0,2.839,0.017,0.209,0,4.302,0.024,0.277,0,4.241,0.022,0.316,0,4.318,0.032
2016-11-15 04:00,51624,12.88,-2.541,0.335,0,1.492,0.015,0.38,0,1.513,0.029,0.34,0,1.576,0.03,0.363,0,2.474,0.015,0.37,0,2.388,0.022,0.366,0,2.801,0.021,0.209,0,4.277,0.027,0.277,0,4.213,0.023,0.316,0,4.282,0.014
2016-11-15 04:15,51625,12.82,-2.605,0.334,0,1.464,0.019,0.38,0,1.496,0.026,0.34,0,1.553,0.031,0.363,0,2.45,0.02,0.37,0,2.349,0.019,0.365,0,2.775,0.019,0.209,0,4.275,0.035,0.277,0,4.19,0.024,0.316,0,4.27,0.024
2016-11-15 04:30,51626,12.82,-2.684,0.334,0,1.437,0.018,0.379,0,1.471,0.03,0.339,0,1.526,0.017,0.363,0,2.417,0.027,0.369,0,2.325,0.021,0.365,0,2.741,0.028,0.209,0,4.242,0.027,0.277,0,4.18,0.021,0.315,0,4.243,0.024
2016-11-15 04:45,51627,12.85,-2.72,0.333,0,1.409,0.012,0.379,0,1.443,0.026,0.339,0,1.499,0.022,0.362,0,2.39,0.013,0.369,0,2.302,0.016,0.365,0,2.71,0.02,0.209,0,4.239,0.018,0.277,0,4.162,0.032,0.315,0,4.224,0.019
2016-11-15 05:00,51628,12.86,-2.743,0.332,0,1.386,0.023,0.379,0,1.417,0.036,0.338,0,1.476,0.016,0.362,0,2.36,0.019,0.369,0,2.257,0.017,0.365,0,2.671,0.022,0.209,0,4.219,0.028,0.277,0,4.135,0.016,0.315,0,4.201,0.019
2016-11-15 05:15,51629,12.8,-2.793,0.333,0,1.366,0.022,0.378,0,1.415,0.028,0.338,0,1.458,0.023,0.362,0,2.344,0.017,0.369,0,2.234,0.032,0.365,0,2.649,0.023,0.209,0,4.197,0.032,0.277,0,4.109,0.017,0.315,0,4.176,0.027
2016-11-15 05:30,51630,12.8,-2.682,0.332,0,1.339,0.022,0.378,0,1.389,0.025,0.337,0,1.435,0.019,0.362,0,2.32,0.014,0.368,0,2.209,0.03,0.365,0,2.625,0.023,0.209,0,4.186,0.033,0.277,0,4.101,0.026,0.315,0,4.15,0.018
2016-11-15 05:45,51631,12.83,-2.568,0.332,0,1.318,0.024,0.378,0,1.37,0.021,0.337,0,1.406,0.022,0.361,0,2.294,0.023,0.368,0,2.198,0.024,0.364,0,2.597,0.02,0.209,0,4.163,0.019,0.277,0,4.069,0.018,0.315,0,4.127,0.022
2016-11-15 06:00,51632,12.84,-2.534,0.331,0,1.309,0.028,0.377,0,1.348,0.037,0.336,0,1.395,0.022,0.361,0,2.27,0.026,0.368,0,2.17,0.02,0.364,0,2.571,0.021,0.209,0,4.154,0.033,0.276,0,4.055,0.02,0.315,0,4.11,0.021
2016-11-15 06:15,51633,12.79,-2.536,0.331,0,1.288,0.022,0.377,0,1.345,0.041,0.336,0,1.379,0.02,0.361,0,2.244,0.023,0.368,0,2.142,0.023,0.363,0,2.541,0.022,0.209,0,4.143,0.027,0.276,0,4.039,0.026,0.315,0,4.088,0.023
2016-11-15 06:30,51634,12.78,-2.454,0.33,0,1.265,0.016,0.376,0,1.311,0.031,0.335,0,1.347,0.022,0.361,0,2.239,0.01,0.368,0,2.118,0.017,0.363,0,2.51,0.016,0.209,0,4.135,0.028,0.276,0,4.021,0.023,0.315,0,4.069,0.022
2016-11-15 06:45,51635,12.82,-2.247,0.33,0,1.26,0.012,0.376,0,1.304,0.018,0.335,0,1.345,0.025,0.361,0,2.21,0.014,0.367,0,2.105,0.03,0.363,0,2.491,0.017,0.209,0,4.096,0.034,0.276,0,3.985,0.026,0.315,0,4.052,0.022
2016-11-15 07:00,51636,12.83,-2.049,0.33,0,1.242,0.02,0.376,0,1.287,0.024,0.335,0,1.327,0.018,0.36,0,2.198,0.013,0.367,0,2.094,0.018,0.363,0,2.474,0.017,0.209,0,4.106,0.024,0.276,0,3.979,0.02,0.314,0,4.029,0.029
2016-11-15 07:15,51637,12.77,-1.832,0.329,0,1.229,0.022,0.376,0,1.273,0.031,0.335,0,1.312,0.022,0.36,0,2.172,0.011,0.367,0,2.068,0.019,0.363,0,2.446,0.024,0.209,0,4.075,0.029,0.276,0,3.946,0.027,0.314,0,4.016,0.025
2016-11-15 07:30,51638,12.78,-1.568,0.329,0,1.23,0.017,0.376,0,1.26,0.029,0.334,0,1.3,0.022,0.36,0,2.154,0.021,0.367,0,2.042,0.027,0.363,0,2.427,0.022,0.209,0,4.078,0.022,0.276,0,3.939,0.024,0.314,0,3.991,0.023
2016-11-15 07:45,51639,12.85,-1.355,0.329,0,1.209,0.016,0.376,0,1.258,0.035,0.334,0,1.305,0.017,0.359,0,2.141,0.024,0.367,0,2.033,0.021,0.363,0,2.412,0.019,0.209,0,4.031,0.027,0.276,0,3.925,0.027,0.314,0,3.963,0.018
2016-11-15 08:00,51640,12.9,-1.289,0.329,0,1.196,0.02,0.376,0,1.25,0.018,0.334,0,1.291,0.023,0.359,0,2.13,0.022,0.367,0,2.013,0.023,0.362,0,2.391,0.028,0.209,0,4.03,0.03,0.276,0,3.926,0.025,0.314,0,3.943,0.018
2016-11-15 08:15,51641,12.87,-1.167,0.327,0,1.184,0.018,0.376,0,1.23,0.021,0.333,0,1.274,0.025,0.359,0,2.113,0.013,0.367,0,2.008,0.019,0.362,0,2.378,0.02,0.209,0,4.034,0.02,0.276,0,3.891,0.019,0.314,0,3.916,0.029
2016-11-15 08:30,51642,12.88,-0.981,0.327,0,1.175,0.024,0.376,0,1.216,0.017,0.333,0,1.258,0.027,0.359,0,2.099,0.02,0.367,0,1.988,0.032,0.362,0,2.353,0.012,0.209,0,4.011,0.038,0.276,0,3.873,0.022,0.314,0,3.908,0.021
2016-11-15 08:45,51643,14.38,-0.822,0.327,0,1.163,0.02,0.375,0,1.208,0.029,0.333,0,1.245,0.024,0.359,0,2.087,0.023,0.367,0,1.965,0.026,0.362,0,2.333,0.022,0.209,0,3.996,0.028,0.275,0,3.839,0.018,0.315,0,3.896,0.018
2016-11-15 09:00,51644,15.18,0.145,0.327,0,1.147,0.023,0.375,0,1.197,0.033,0.333,0,1.239,0.026,0.359,0,2.074,0.022,0.366,0,1.957,0.02,0.362,0,2.321,0.014,0.209,0,3.987,0.037,0.275,0,3.84,0.018,0.314,0,3.877,0.022
2016-11-15 09:15,51645,15.09,1.978,0.326,0,1.143,0.021,0.375,0,1.197,0.025,0.332,0,1.225,0.015,0.359,0,2.052,0.016,0.366,0,1.941,0.023,0.361,0.001,2.302,0.02,0.209,0,3.964,0.026,0.275,0,3.808,0.026,0.314,0,3.865,0.013
2016-11-15 09:30,51646,15.03,4.1,0.325,0,1.145,0.028,0.375,0,1.179,0.014,0.332,0,1.215,0.027,0.358,0,2.041,0.025,0.366,0,1.929,0.018,0.362,0,2.287,0.02,0.209,0,3.94,0.021,0.275,0,3.81,0.015,0.314,0,3.844,0.022
2016-11-15 09:45,51647,14.98,6,0.326,0,1.141,0.019,0.375,0,1.17,0.015,0.332,0,1.223,0.022,0.358,0,2.037,0.014,0.366,0,1.917,0.022,0.362,0,2.27,0.02,0.209,0,3.937,0.031,0.275,0,3.795,0.025,0.314,0,3.834,0.018
2016-11-15 10:00,51648,14.96,7.367,0.326,0,1.134,0.017,0.376,0,1.185,0.026,0.333,0,1.225,0.018,0.358,0,2.022,0.02,0.366,0,1.897,0.015,0.362,0,2.256,0.018,0.209,0,3.939,0.031,0.275,0,3.776,0.025,0.314,0,3.816,0.02
2016-11-15 10:15,51649,14.93,8.47,0.327,0,1.129,0.018,0.376,0,1.174,0.022,0.333,0,1.241,0.015,0.358,0,2.015,0.014,0.367,0,1.897,0.034,0.362,0,2.244,0.017,0.209,0,3.927,0.034,0.275,0,3.763,0.023,0.314,0,3.793,0.02
2016-11-15 10:30,51650,14.91,9.55,0.328,0,1.122,0.014,0.377,0,1.171,0.028,0.334,0,1.293,0.023,0.358,0,1.997,0.02,0.367,0,1.885,0.029,0.362,0,2.238,0.013,0.209,0,3.902,0.036,0.274,0,3.745,0.015,0.314,0,3.772,0.025
2016-11-15 10:45,51651,14.89,10.69,0.329,0,1.121,0.018,0.378,0,1.185,0.023,0.336,0,1.396,0.044,0.358,0,1.985,0.018,0.368,0,1.882,0.02,0.363,0,2.225,0.02,0.209,0,3.894,0.031,0.274,0,3.724,0.026,0.314,0,3.759,0.024
2016-11-15 11:00,51652,14.36,11.6,0.331,0.001,1.124,0.022,0.38,0.001,1.242,0.029,0.337,0,1.558,0.059,0.359,0,2.001,0.019,0.368,0,1.895,0.027,0.363,0,2.234,0.025,0.209,0,3.869,0.041,0.274,0,3.706,0.019,0.314,0,3.742,0.027
2016-11-15 11:15,51653,14.26,12.41,0.334,0.001,1.143,0.022,0.383,0.001,1.322,0.046,0.338,0,1.823,0.086,0.36,0,2.005,0.022,0.369,0,1.909,0.028,0.364,0,2.248,0.022,0.209,0,3.875,0.025,0.274,0,3.709,0.021,0.313,0,3.731,0.028
2016-11-15 11:30,51654,14.19,13.29,0.337,0.001,1.198,0.029,0.385,0.001,1.46,0.058,0.339,0,2.177,0.114,0.36,0,2.023,0.022,0.37,0,1.93,0.031,0.364,0,2.267,0.021,0.209,0,3.847,0.027,0.274,0,3.687,0.031,0.313,0,3.716,0.018
2016-11-15 11:45,51655,14.19,13.97,0.341,0.001,1.334,0.048,0.387,0.001,1.7,0.089,0.341,0,2.613,0.146,0.361,0,2.068,0.028,0.37,0,2.004,0.044,0.364,0,2.314,0.031,0.208,0,3.847,0.039,0.274,0,3.682,0.024,0.313,0,3.706,0.017
2016-11-15 12:00,51656,14.21,14.04,0.344,0.001,1.561,0.075,0.389,0,1.991,0.09,0.342,0,3.058,0.116,0.362,0,2.161,0.032,0.371,0,2.117,0.042,0.364,0,2.414,0.039,0.208,0,3.824,0.022,0.274,0,3.68,0.022,0.313,0,3.695,0.027
2016-11-15 12:15,51657,14.2,13.99,0.346,0.001,1.889,0.112,0.389,0,2.359,0.128,0.343,0,3.472,0.134,0.363,0,2.27,0.034,0.371,0,2.237,0.059,0.365,0,2.526,0.044,0.208,0,3.81,0.034,0.274,0,3.659,0.019,0.313,0,3.678,0.026
2016-11-15 12:30,51658,14.18,14.41,0.348,0,2.394,0.168,0.39,0,2.892,0.178,0.343,0,3.97,0.157,0.364,0,2.412,0.049,0.372,0,2.425,0.071,0.366,0,2.683,0.05,0.208,0,3.814,0.024,0.274,0,3.648,0.024,0.313,0,3.67,0.02
2016-11-15 12:45,51659,14.2,14.71,0.348,0,3.002,0.178,0.39,0,3.492,0.168,0.344,0,4.46,0.127,0.364,0,2.594,0.062,0.372,0,2.667,0.078,0.365,0,2.857,0.059,0.208,0,3.799,0.028,0.274,0,3.641,0.031,0.313,0,3.675,0.016
2016-11-15 13:00,51660,14.22,14.66,0.348,0,3.551,0.157,0.39,0,4.099,0.174,0.345,0,4.885,0.114,0.364,0,2.8,0.065,0.372,0,2.934,0.086,0.365,0,3.062,0.063,0.208,0,3.788,0.024,0.274,0,3.644,0.022,0.313,0,3.67,0.023
2016-11-15 13:15,51661,14.23,14.5,0.347,0,4.068,0.146,0.389,0,4.679,0.173,0.345,0,5.269,0.108,0.364,0,3.053,0.079,0.372,0,3.22,0.075,0.365,0,3.294,0.066,0.208,0,3.791,0.029,0.274,0,3.644,0.019,0.313,0,3.675,0.023
2016-11-15 13:30,51662,14.2,14.74,0.346,0.001,4.586,0.149,0.389,0,5.287,0.173,0.345,0,5.667,0.108,0.364,0,3.297,0.086,0.372,0,3.493,0.089,0.365,0,3.548,0.087,0.208,0,3.77,0.028,0.274,0,3.652,0.017,0.313,0,3.696,0.028
2016-11-15 13:45,51663,14.2,14.76,0.345,0,5.072,0.133,0.388,0,5.848,0.147,0.344,0,6.025,0.088,0.364,0,3.582,0.086,0.372,0,3.794,0.085,0.365,0,3.816,0.072,0.207,0,3.793,0.027,0.274,0,3.673,0.021,0.313,0,3.708,0.018
2016-11-15 14:00,51664,14.2,14.45,0.345,0,5.456,0.098,0.388,0,6.304,0.115,0.344,0,6.311,0.068,0.363,0,3.848,0.066,0.371,0,4.097,0.081,0.365,0,4.08,0.08,0.207,0,3.807,0.035,0.274,0,3.686,0.021,0.313,0,3.747,0.031
2016-11-15 14:15,51665,14.21,13.97,0.344,0,5.713,0.066,0.387,0,6.616,0.091,0.344,0,6.517,0.054,0.363,0,4.11,0.07,0.371,0,4.397,0.089,0.365,0,4.342,0.075,0.207,0,3.802,0.028,0.274,0,3.707,0.018,0.313,0,3.783,0.021
2016-11-15 14:30,51666,14.18,13.79,0.344,0,5.856,0.025,0.386,0,6.878,0.061,0.343,0,6.669,0.039,0.363,0,4.324,0.058,0.371,0,4.653,0.061,0.364,0,4.573,0.072,0.207,0,3.81,0.029,0.274,0,3.741,0.02,0.313,0,3.824,0.025
2016-11-15 14:45,51667,14.17,13.79,0.343,0,5.702,0.074,0.386,0,7.057,0.033,0.343,0,6.78,0.021,0.363,0,4.516,0.047,0.371,0,4.856,0.058,0.364,0,4.78,0.054,0.207,0,3.821,0.029,0.274,0,3.769,0.024,0.313,0,3.876,0.017
2016-11-15 15:00,51668,14.17,13.42,0.343,0,5.481,0.032,0.385,0,7.107,0.017,0.343,0,6.774,0.024,0.363,0,4.64,0.039,0.371,0,5.042,0.05,0.364,0,4.958,0.05,0.207,0,3.854,0.03,0.274,0,3.82,0.037,0.313,0,3.925,0.036
2016-11-15 15:15,51669,14.21,12.78,0.342,0,5.462,0.024,0.385,0,7.031,0.058,0.342,0,6.684,0.053,0.362,0,4.727,0.027,0.37,0,5.189,0.041,0.364,0.001,5.107,0.048,0.207,0,3.863,0.028,0.273,0,3.855,0.025,0.313,0,4.004,0.027
2016-11-15 15:30,51670,14.2,11.99,0.342,0,5.406,0.035,0.384,0,6.807,0.077,0.342,0,6.495,0.069,0.362,0,4.776,0.02,0.37,0,5.271,0.027,0.365,0.001,5.219,0.042,0.207,0,3.904,0.032,0.274,0,3.914,0.024,0.313,0,4.056,0.024
2016-11-15 15:45,51671,14.12,11.08,0.341,0,5.276,0.053,0.384,0,6.502,0.11,0.342,0,6.252,0.085,0.362,0,4.802,0.014,0.37,0,5.303,0.018,0.365,0.001,5.296,0.024,0.207,0,3.945,0.036,0.273,0,3.961,0.03,0.313,0,4.128,0.029
2016-11-15 16:00,51672,13.85,10.22,0.341,0,5.078,0.064,0.384,0,6.139,0.098,0.341,0,5.984,0.074,0.362,0,4.814,0.02,0.37,0,5.29,0.018,0.364,0,5.344,0.02,0.207,0,3.98,0.029,0.273,0,4,0.026,0.313,0,4.193,0.027
2016-11-15 16:15,51673,13.42,9.67,0.341,0,4.934,0.036,0.383,0,5.843,0.072,0.34,0.001,5.766,0.058,0.362,0,4.787,0.015,0.37,0,5.24,0.019,0.363,0.001,5.369,0.017,0.207,0,4.009,0.029,0.273,0,4.067,0.021,0.313,0,4.259,0.033
2016-11-15 16:30,51674,13.2,9.32,0.341,0,4.821,0.04,0.383,0,5.608,0.062,0.339,0,5.591,0.061,0.362,0,4.761,0.018,0.37,0,5.183,0.021,0.363,0,5.363,0.019,0.207,0,4.045,0.04,0.273,0,4.116,0.02,0.312,0,4.316,0.026
2016-11-15 16:45,51675,13.19,8.98,0.341,0,4.695,0.044,0.383,0,5.411,0.06,0.339,0,5.434,0.05,0.362,0,4.731,0.018,0.37,0,5.117,0.024,0.363,0,5.335,0.015,0.207,0,4.093,0.025,0.273,0,4.176,0.034,0.312,0,4.381,0.023
2016-11-15 17:00,51676,13.18,8.63,0.34,0,4.584,0.034,0.383,0,5.222,0.049,0.339,0,5.287,0.048,0.362,0,4.695,0.025,0.37,0,5.055,0.023,0.363,0,5.294,0.016,0.207,0,4.134,0.027,0.273,0,4.236,0.021,0.312,0,4.431,0.033
2016-11-15 17:15,51677,13.12,8.4,0.34,0,4.493,0.035,0.383,0,5.083,0.039,0.339,0,5.169,0.036,0.361,0,4.647,0.015,0.369,0,4.991,0.027,0.363,0,5.25,0.021,0.207,0,4.155,0.032,0.273,0,4.27,0.02,0.312,0,4.472,0.036
2016-11-15 17:30,51678,13.1,8.24,0.34,0,4.426,0.029,0.383,0,4.969,0.029,0.339,0,5.082,0.031,0.361,0,4.605,0.014,0.369,0,4.93,0.02,0.363,0,5.207,0.024,0.207,0,4.185,0.034,0.273,0,4.323,0.023,0.312,0,4.524,0.016
2016-11-15 17:45,51679,13.13,8.07,0.34,0,4.385,0.03,0.383,0,4.885,0.031,0.339,0,4.994,0.019,0.361,0,4.573,0.024,0.369,0,4.873,0.028,0.363,0,5.181,0.025,0.207,0,4.224,0.029,0.273,0,4.354,0.025,0.312,0,4.554,0.037
2016-11-15 18:00,51680,13.13,7.84,0.34,0,4.324,0.02,0.383,0,4.809,0.026,0.339,0,4.928,0.021,0.361,0,4.551,0.026,0.369,0,4.82,0.012,0.363,0,5.137,0.018,0.207,0,4.258,0.031,0.272,0,4.398,0.027,0.312,0,4.601,0.023
2016-11-15 18:15,51681,13.07,7.603,0.34,0,4.296,0.026,0.383,0,4.743,0.024,0.339,0,4.879,0.028,0.361,0,4.506,0.014,0.369,0,4.772,0.016,0.363,0,5.098,0.025,0.207,0,4.273,0.032,0.273,0,4.425,0.019,0.312,0,4.635,0.032
2016-11-15 18:30,51682,13.06,7.54,0.34,0,4.266,0.016,0.383,0,4.685,0.028,0.338,0,4.796,0.023,0.361,0,4.478,0.019,0.369,0,4.739,0.021,0.363,0,5.066,0.026,0.207,0,4.325,0.031,0.272,0,4.457,0.016,0.312,0,4.659,0.027
2016-11-15 18:45,51683,13.1,7.38,0.34,0,4.223,0.026,0.383,0,4.624,0.018,0.338,0,4.741,0.027,0.361,0,4.464,0.02,0.369,0,4.692,0.026,0.363,0,5.037,0.029,0.207,0,4.332,0.03,0.272,0,4.486,0.022,0.312,0,4.687,0.024
2016-11-15 19:00,51684,13.1,7.028,0.34,0,4.181,0.019,0.382,0,4.565,0.026,0.338,0,4.682,0.029,0.361,0,4.423,0.022,0.369,0,4.66,0.015,0.363,0,5.002,0.014,0.207,0,4.352,0.02,0.272,0,4.5,0.021,0.312,0,4.706,0.028
2016-11-15 19:15,51685,13.05,6.726,0.339,0,4.153,0.02,0.382,0,4.516,0.024,0.338,0,4.649,0.028,0.361,0,4.403,0.014,0.369,0,4.613,0.028,0.362,0,4.969,0.017,0.207,0,4.377,0.024,0.272,0,4.527,0.017,0.312,0,4.723,0.029
2016-11-15 19:30,51686,13.04,6.629,0.339,0,4.122,0.029,0.382,0,4.476,0.022,0.338,0,4.599,0.032,0.361,0,4.372,0.024,0.369,0,4.595,0.018,0.362,0,4.932,0.023,0.207,0,4.392,0.022,0.272,0,4.553,0.016,0.312,0,4.729,0.024
2016-11-15 19:45,51687,13.07,6.579,0.339,0,4.108,0.024,0.382,0,4.452,0.015,0.338,0,4.559,0.026,0.36,0,4.354,0.025,0.369,0,4.568,0.025,0.362,0,4.904,0.014,0.207,0,4.409,0.027,0.272,0,4.564,0.024,0.312,0,4.757,0.02
2016-11-15 20:00,51688,13.08,6.492,0.339,0,4.086,0.017,0.382,0,4.421,0.015,0.338,0,4.531,0.025,0.36,0,4.341,0.022,0.369,0,4.55,0.022,0.362,0,4.881,0.027,0.207,0,4.416,0.036,0.272,0,4.584,0.02,0.312,0,4.764,0.019
2016-11-15 20:15,51689,13.02,6.496,0.339,0,4.064,0.015,0.382,0,4.4,0.017,0.338,0,4.496,0.018,0.36,0,4.321,0.019,0.369,0,4.524,0.025,0.362,0,4.854,0.025,0.207,0,4.431,0.026,0.272,0,4.589,0.013,0.312,0,4.782,0.03
2016-11-15 20:30,51690,13.01,6.566,0.339,0,4.064,0.015,0.382,0,4.383,0.025,0.338,0,4.485,0.029,0.36,0,4.309,0.018,0.369,0,4.503,0.027,0.363,0,4.829,0.012,0.207,0,4.448,0.031,0.272,0,4.608,0.019,0.312,0,4.797,0.025
2016-11-15 20:45,51691,13.05,6.602,0.339,0,4.055,0.009,0.382,0,4.368,0.026,0.338,0,4.458,0.021,0.36,0,4.292,0.017,0.369,0,4.475,0.018,0.363,0,4.814,0.023,0.207,0,4.47,0.021,0.272,0,4.617,0.02,0.312,0,4.788,0.029
2016-11-15 21:00,51692,13.06,6.502,0.338,0,4.032,0.016,0.382,0,4.344,0.031,0.338,0,4.435,0.018,0.36,0,4.288,0.019,0.369,0,4.46,0.024,0.363,0,4.786,0.017,0.207,0,4.466,0.016,0.272,0,4.63,0.02,0.312,0,4.804,0.035
2016-11-15 21:15,51693,13,6.383,0.338,0,4.019,0.014,0.382,0,4.306,0.033,0.338,0,4.41,0.012,0.36,0,4.272,0.02,0.369,0,4.43,0.022,0.362,0,4.773,0.018,0.207,0,4.485,0.026,0.272,0,4.637,0.018,0.311,0,4.807,0.027
2016-11-15 21:30,51694,13,6.35,0.338,0,3.996,0.021,0.382,0,4.277,0.021,0.338,0,4.372,0.019,0.36,0,4.261,0.02,0.368,0,4.431,0.016,0.363,0,4.746,0.024,0.207,0,4.512,0.022,0.272,0,4.64,0.02,0.311,0,4.829,0.027
2016-11-15 21:45,51695,13.03,6.453,0.338,0,3.992,0.018,0.382,0,4.265,0.022,0.338,0,4.36,0.021,0.36,0,4.251,0.024,0.368,0,4.414,0.02,0.363,0,4.737,0.018,0.207,0,4.508,0.023,0.272,0,4.652,0.007,0.311,0,4.822,0.028
2016-11-15 22:00,51696,13.04,6.439,0.338,0,3.986,0.018,0.382,0,4.252,0.031,0.338,0,4.335,0.018,0.36,0,4.244,0.028,0.368,0,4.401,0.028,0.363,0,4.72,0.016,0.207,0,4.52,0.026,0.272,0,4.656,0.019,0.311,0,4.833,0.031
2016-11-15 22:15,51697,12.98,6.416,0.338,0,3.981,0.014,0.381,0,4.25,0.021,0.338,0,4.319,0.013,0.36,0,4.226,0.017,0.368,0,4.397,0.028,0.363,0,4.702,0.019,0.207,0,4.52,0.036,0.272,0,4.662,0.024,0.311,0,4.83,0.022
2016-11-15 22:30,51698,12.98,6.448,0.338,0,3.974,0.017,0.381,0,4.244,0.024,0.338,0,4.316,0.014,0.36,0,4.213,0.027,0.368,0,4.385,0.024,0.363,0,4.694,0.018,0.207,0,4.527,0.02,0.272,0,4.649,0.028,0.311,0,4.833,0.025
2016-11-15 22:45,51699,13.01,6.497,0.338,0,3.981,0.012,0.381,0,4.234,0.013,0.337,0,4.293,0.02,0.36,0,4.219,0.024,0.368,0,4.371,0.018,0.363,0,4.679,0.018,0.207,0,4.525,0.027,0.272,0,4.662,0.016,0.311,0,4.837,0.026
2016-11-15 23:00,51700,13.02,6.467,0.338,0,3.986,0.018,0.381,0,4.228,0.028,0.337,0,4.302,0.019,0.36,0,4.213,0.023,0.368,0,4.375,0.014,0.362,0,4.667,0.013,0.207,0,4.544,0.031,0.272,0,4.67,0.021,0.311,0,4.853,0.022
2016-11-15 23:15,51701,12.97,6.542,0.338,0,4.009,0.024,0.381,0,4.243,0.017,0.337,0,4.31,0.014,0.36,0,4.219,0.022,0.368,0,4.369,0.026,0.362,0,4.651,0.019,0.207,0,4.552,0.035,0.272,0,4.681,0.027,0.311,0,4.831,0.025
2016-11-15 23:30,51702,12.96,6.776,0.338,0,4.016,0.02,0.381,0,4.267,0.024,0.337,0,4.32,0.016,0.36,0,4.211,0.018,0.368,0,4.381,0.021,0.362,0,4.65,0.024,0.207,0,4.542,0.023,0.272,0,4.675,0.033,0.311,0,4.846,0.025
2016-11-15 23:45,51703,13,6.954,0.338,0,4.052,0.017,0.381,0,4.296,0.02,0.337,0,4.334,0.016,0.36,0,4.221,0.027,0.368,0,4.366,0.017,0.362,0,4.659,0.027,0.207,0,4.559,0.022,0.271,0,4.688,0.014,0.311,0,4.849,0.029
2016-11-16 00:00,51704,13,6.917,0.338,0,4.072,0.016,0.381,0,4.309,0.017,0.337,0,4.344,0.013,0.36,0,4.216,0.029,0.368,0,4.378,0.023,0.362,0,4.639,0.026,0.207,0,4.558,0.022,0.271,0,4.669,0.021,0.311,0,4.848,0.02
2016-11-16 00:15,51705,12.95,6.819,0.338,0,4.06,0.028,0.381,0,4.297,0.019,0.337,0,4.34,0.023,0.36,0,4.226,0.015,0.368,0,4.389,0.015,0.362,0,4.649,0.013,0.207,0,4.585,0.026,0.271,0,4.682,0.013,0.311,0,4.856,0.02
2016-11-16 00:30,51706,12.93,6.664,0.338,0,4.023,0.026,0.381,0,4.243,0.033,0.337,0,4.273,0.029,0.36,0,4.232,0.013,0.368,0,4.38,0.017,0.362,0,4.642,0.016,0.207,0,4.576,0.025,0.271,0,4.696,0.025,0.311,0,4.859,0.032
2016-11-16 00:45,51707,12.98,6.572,0.337,0,3.965,0.02,0.381,0,4.164,0.028,0.337,0,4.213,0.026,0.36,0,4.224,0.021,0.368,0,4.376,0.025,0.362,0,4.629,0.024,0.207,0,4.578,0.028,0.271,0,4.681,0.024,0.311,0,4.859,0.023
2016-11-16 01:00,51708,12.98,6.547,0.337,0,3.94,0.024,0.381,0,4.116,0.025,0.337,0,4.177,0.015,0.36,0,4.208,0.027,0.368,0,4.349,0.023,0.362,0,4.623,0.014,0.207,0,4.575,0.017,0.271,0,4.693,0.019,0.311,0,4.858,0.026
2016-11-16 01:15,51709,12.92,6.565,0.337,0,3.94,0.018,0.381,0,4.121,0.025,0.337,0,4.168,0.017,0.36,0,4.2,0.024,0.368,0,4.336,0.015,0.362,0,4.607,0.014,0.207,0,4.591,0.023,0.271,0,4.698,0.026,0.311,0,4.852,0.024
2016-11-16 01:30,51710,12.92,6.608,0.337,0,3.949,0.019,0.381,0,4.12,0.019,0.337,0,4.161,0.022,0.36,0,4.186,0.026,0.368,0,4.327,0.027,0.362,0,4.593,0.011,0.207,0,4.596,0.031,0.271,0,4.697,0.028,0.311,0,4.88,0.021
